File name,Color,Polymer,Matching
AI58_5.1_66.csv,transparent,PE,0.97
AI58_5.1_67.csv,transparent,PE,0.97
AI58_5.1_68.csv,transparent,PE,0.99
AI58_5.1_69.csv,transparent,PE,0.94
AI58_5.1_71.csv,transparent,PE,0.83
AI58_5.1_72.csv,transparent,PE,0.9
AI58_5.1_73.csv,transparent,PE,0.85
AI58_5.1_74.csv,transparent,PE,0.98
AI58_5.1_75.1.csv,transparent,PP,0.83
AI58_5.1_76.csv,transparent,PE,0.96
AI58_5.1_77.csv,transparent,PE,0.98
AI58_5.1_78.csv,transparent,PE,0.91
AI58_5.1_79.csv,transparent,PE,0.95
AI58_5.1_80.csv,transparent,PE,0.95
AI58_5.1_81.csv,transparent,PE,0.94
AI58_5.1_82.csv,white,PE,0.97
AI58_5.1_83.csv,transparent,PP,0.94
AI58_5.1_84.csv,white,PE,0.92
AI58_5.1_85.csv,white,PE,0.97
AI58_5.1_86.csv,white,PE,0.97
AI58_5.1_87.csv,white,PE,0.96
AI58_5.1_88.csv,transparent,PP,0.85
AI58_5.1_89.csv,transparent,PE,0.93
AI58_5.1_90.csv,transparent,PP,0.95
AI58_5.1_91.csv,transparent,PE,0.96
AI58_5.1_92.csv,transparent,PP,0.9
AI58_5.1_93.csv,white,PE,0.95
AI58_5.1_94.csv,transparent,PE,0.94
AI58_5.1_95.csv,transparent,PP,0.86
AI58_5.1_96.csv,transparent,PE,0.98
AI58_5.1_97.csv,transparent,PE,0.96
AI58_5.1_98.csv,transparent,PE,0.97
AI58_5.1_99.csv,transparent,PP,0.91
AI58_5.1_100.csv,transparent,PE,0.92
AI58_5.1_101.csv,white,PE,0.97
AI58_5.1_102.csv,white,PP,0.96
AI58_5.1_103.csv,transparent,PE,0.97
AI58_5.1_104.csv,transparent,PE,0.94
AI58_5.1_105.csv,transparent,PE,0.97
AI58_5.1_106.csv,transparent,PE,0.91
AI58_5.1_107.csv,transparent,PE,0.95
AI58_5.1_108.csv,transparent,PE,0.98
AI58_5.1_109.csv,transparent,PE,0.93
AI58.1_110.csv,white,PE,0.97
AI58.1_111.csv,transparent,PE,0.92
AI58.1_112.csv,transparent,PE,0.94
AI58.1_113.csv,transparent,PE,0.95
AI58.1_114.csv,gray,PE,0.97
AI58.1_115.csv,gray,PP,0.9
AI58.1_116.csv,transparent,PP,0.87
AI58.1_117.csv,gray,PE,0.98
AI58.1_118.csv,transparent,PE,0.83
AI58.1_119.csv,transparent,PE,0.93
AI58.1_120.csv,gray,PE,0.91
AI58.1_125.csv,green,PE,0.9
AI58.1_126.csv,green,PP,0.82
AI58.1_127.csv,green,PP,0.82
AI58.1_128.csv,green,PP,0.72
AI58.1_130.csv,green,PP,0.84
AI58.1_131.csv,green,PP,0.89
AI58.1_132.csv,green,PP,0.87
AI58.1_133.csv,transparent,PP,0.92
AI58.1_134.csv,transparent,PP,0.82
AI58.1_135.csv,transparent,PE,0.97
AI58.1_136.csv,transparent,PP,0.89
AI58.1_137.csv,transparent,PE,0.96
AI58.1_138.csv,transparent,PP,0.95
AI58.1_139.csv,transparent,PP,0.94
AI58.1_140.csv,transparent,PP,0.87
AI58.1_141.csv,transparent,PP,0.94
AI58.1_142.csv,transparent,PP,0.95
AI58.1_143.csv,transparent,PP,0.93
AI58.1_144.csv,transparent,PP,0.81
AI58.1_145.csv,transparent,PP,0.93
AI58.1_147.csv,transparent,PE,0.96
AI58.1_148.csv,transparent,PE,0.97
AI58.1_149.csv,transparent,PE,0.97
AI58.1_150.csv,transparent,PE,0.93
AI58.1_151.csv,light blue,PP,0.87
AI58.1_152.csv,light blue,PE,0.91
AI58.1_153.csv,light blue,PE,0.94
AI58.1_154.csv,light blue,PE,0.92
AI58.1_155.csv,light blue,PE,0.94
AI58.1_156.csv,light blue,PE,0.92
AI58.1_157.csv,light blue,PP,0.88
AI58.1_158.csv,light blue,PP,0.93
AI58.1_159.csv,light blue,PP,0.93
AI58.1_160.csv,light blue,PE,0.97
AI58.1_161.csv,transparent,PE,0.98
AI58.1_162.csv,transparent,PE,0.96
AI58.1_163.csv,transparent,PP,0.88
AI58.1_164.csv,transparent,PE,0.89
AI58.1_165.csv,transparent,PE,0.94
AI58.1_166.csv,transparent,PE,0.96
AI58.1_167.csv,transparent,PE,0.98
AI58.1_168.csv,white,PE,0.98
AI58.1_169.csv,transparent,PE,0.94
AI58.1_170.csv,transparent,PP,0.91
AI58.1_171.csv,black,PE,0.97
AI58.1_172.csv,gray,PE,0.92
AI58.1_173.csv,white,PP,0.95
AI58.1_174.csv,transparent,PP,0.83
AI58.1_175.csv,transparent,PP,0.95
AI58.1_176.csv,transparent,PP,0.89
AI58.1_178.csv,transparent,PE,0.87
AI58.1_179.csv,transparent,PP,0.92
AI58.1_180.csv,transparent,PE,0.95
AI58.1_181.csv,transparent,PE,0.94
AI58.1_182.csv,transparent,PE,0.97
AI58.1_183.csv,transparent,PE,0.95
AI58.1_184.csv,white,PP,0.94
AI58.1_185.csv,transparent,PE,0.96
AI58.1_186.csv,transparent,PE,0.97
AI58.1_187.csv,white,PE,0.97
AI58.1_188.csv,transparent,PE,0.96
AI58.1_189.csv,transparent,PE,0.96
AI58.1_190.csv,transparent,PE,0.96
AI58.1_191.csv,transparent,PE,0.98
AI58.1_192.csv,transparent,PE,0.97
AI58.1_193.csv,transparent,PE,0.95
AI58.1_194.csv,transparent,PE,0.93
AI58.1_195.csv,transparent,PE,0.96
AI58.1_196.csv,transparent,PE,0.97
AI58.1_197.csv,transparent,PE,0.98
AI58.1_198.csv,transparent,PE,0.81
AI58.1_199.csv,transparent,PE,0.97
AI58.1_200.csv,transparent,PE,0.89
AI58.1_201.csv,transparent,PE,0.97
AI58.1_202.csv,transparent,PE,0.91
AI58.1_203.csv,transparent,PE,0.97
AI58.1_204.csv,transparent,PE,0.96
AI58.1_205.csv,transparent,PE,0.98
AI58.1_206.csv,transparent,PE,0.98
AI58.1_207.csv,transparent,PE,0.92
AI58.1_208.csv,transparent,PE,0.94
AI58.1_209.csv,transparent,PE,0.93
AI58.1_210.csv,transparent,PE,0.94
AI58.1_211.csv,transparent,PE,0.96
AI58.1_212.csv,transparent,PE,0.96
AI58.1_213.csv,white,PE,0.96
AI58.1_214.csv,white,PE,0.93
AI58_5.1_215.csv,transparent,PE,0.97
AI58_5.1_216.csv,transparent,PE,0.9
AI58_5.1_217.csv,transparent,PE,0.97
AI58_5.1_218.csv,transparent,PE,0.96
AI58_5.1_219.csv,transparent,PE,0.96
AI58_5.1_220.csv,transparent,PE,0.96
AI58_5.1_222.csv,transparent,PE,0.98
AI58_5.1_223.csv,transparent,PE,0.98
AI58_5.1_224.csv,transparent,PE,0.93
AI58_5.1_225.csv,transparent,PE,0.97
AI58_5.1_226.csv,transparent,PE,0.96
AI58_5.1_227.csv,transparent,PE,0.97
AI58_5.1_228.csv,transparent,PP,0.76
AI58_5.1_229.csv,transparent,PP,0.88
AI58_5.1_230.csv,transparent,PE,0.98
AI58_5.1_231.csv,gray,PE,0.97
AI58_5.1_232.csv,gray,PE,0.99
AI58_5.1_233.csv,gray,PE,0.97
AI58_5.1_234.csv,gray,PE,0.98
AI58_5.1_235.csv,gray,PE,0.98
AI58_5.1_236.csv,gray,PE,0.97
AI58_5.1_238.csv,gray,PE,0.95
AI58_5.1_240.csv,gray,PE,0.9
AI58_5.1_241.csv,transparent,PP,0.81
AI58_5.1_242.csv,transparent,PP,0.89
AI58_5.1_243.csv,green,PP,0.79
AI58_5.1_244.csv,green,PE,0.97
AI58_5.1_245.csv,green,PE,0.97
AI58_5.1_246.csv,green,PE,0.98
AI58_5.1_247.csv,blue,PE,0.98
AI58_5.1_248.csv,blue,PE,0.97
AI58_5.1_249.csv,green,PP,0.96
AI58_5.1_250.csv,white,PP,0.91
AI58_5.1_251.csv,green,PP,0.9
AI58_5.1_252.csv,transparent,PP,0.82
AI58_5.1_253.csv,transparent,PE,0.97
AI58_5.1_254.csv,transparent,PE,0.97
AI58_5.1_255.csv,transparent,PE,0.95
AI58_5.1_256.csv,transparent,PE,0.97
AI58_5.1_257.csv,transparent,PP,0.89
AI58_5.1_258.csv,transparent,PP,0.95
AI58_5.1_259.csv,transparent,PE,0.95
AI58_5.1_260.csv,transparent,PE,0.97
AI58_5.1_261.csv,black,PE,0.96
AI58_5.1_262.csv,green,PP,0.87
AI58_5.1_263.csv,white,PE,0.95
AI58_5.1_264.csv,white,PP,0.87
AI58_5.1_265.csv,black,PP,0.87
AI58_5.1_266.csv,transparent,PE,0.98
AI58_5.1_267.csv,transparent,PE,0.98
AI58_5.1_268.csv,transparent,PP,0.91
AI58_5.2_1.csv,transparent,PP,0.78
AI58_5.2_2.csv,transparent,PP,0.88
AI58_5.2_3.csv,transparent,PP,0.76
AI58_5.2_4.csv,black,PE,0.86
AI58_5.2_6.csv,gray,PE,0.82
AI58_5.2_7.csv,transparent,PE,0.85
AI58_5.2_9.csv,white,PE,0.91
AI58_5.2_10.csv,black,PE,0.94
AI58_5.2_11.1.csv,transparent,PP,0.93
AI58_5.2_13.csv,white,PE,0.94
AI58_5.2_14.csv,transparent,PE,0.89
AI58_5.2_15.1.csv,transparent,PE,0.96
AI58_5.2_16.csv,transparent,PE,0.81
AI58_5.2_17.csv,transparent,PE,0.77
AI58_5.2_18.csv,transparent,PE,0.88
AI58_5.2_19.csv,transparent,PE,0.94
AI58_5.2_20.csv,transparent,PE,0.77
AI58_5.2_21.1.csv,transparent,PP,0.79
AI58_5.2_22.csv,light blue,PE,0.85
AI58_5.2_23.csv,transparent,PE,0.9
AI58_5.2_25.csv,transparent,PE,0.77
AI58_5.2_26.1.csv,transparent,PE,0.94
AI58_5.2_27.csv,light blue,PE,0.96
AI58_5.2_28.csv,transparent,PE,0.8
AI58_5.2_29.csv,transparent,PE,0.96
AI58_5.2_30.csv,transparent,PE,0.77
AI58_5.2_31.csv,black,PE,0.94
AI58_5.2_32.csv,black,PE,0.78
AI58_5.2_34.csv,light blue,PE,0.88
AI58_5.2_35.csv,light blue,PE,0.95
AI58_5.2_36.csv,light blue,PE,0.85
AI58_5.2_37.csv,transparent,PE,0.89
AI58_5.2_38.csv,transparent,PE,0.92
AI58_5.2_39.csv,transparent,PP,0.8
AI58_5.2_41.csv,white,PE,0.92
AI58_5.2_42.csv,white,PE,0.97
AI58_5.2_43.csv,white,PE,0.93
AI58_5.2_44.csv,white,PE,0.97
AI58_5.2_45.csv,white,PE,0.84
AI58_5.2_46.csv,transparent,PE,0.96
AI58_5.2_47.csv,transparent,PP,0.84
AI58_5.2_48.csv,transparent,PE,0.97
AI58_5.2_49.csv,transparent,PP,0.7
AI58_5.2_50.csv,transparent,PE,0.93
AI58_5.2_52.csv,white,PE,0.97
AI58_5.2_53.csv,transparent,PE,0.96
AI58_5.2_54.csv,transparent,PP,0.8
AI58_5.2_55.csv,transparent,PP,0.85
AI58_5.2_56.csv,transparent,PE,0.92
AI58_5.2_57.csv,transparent,PE,0.73
AI58_5.2_58.csv,white,PE,0.97
AI58_5.2_59.csv,white,PE,0.97
AI58_5.2_60.csv,transparent,PE,0.9
AI58_5.2_62.csv,transparent,PE,0.91
AI58_5.2_63.csv,transparent,PE,0.81
AI58_5.2_64.csv,transparent,PE,0.96
AI58_5.2_65.csv,transparent,PE,0.97
AI58_5.2_66.csv,transparent,PE,0.78
AI58_5.2_67.csv,transparent,PE,0.95
AI58_5.2_68.csv,transparent,PE,0.96
AI58_5.2_69.csv,transparent,PE,0.96
AI58_5.2_70.csv,transparent,PP,0.95
AI58_5.2_71.csv,transparent,PE,0.86
AI58_5.2_72.csv,transparent,PP,0.7
AI58_5.2_74.csv,transparent,PE,0.95
AI58_5.2_75.csv,white,PE,0.97
AI58_5.2_76.csv,transparent,PE,0.97
AI58_5.2_77.csv,white,PE,0.97
AI58_5.2_78.csv,transparent,PE,0.84
AI58_5.2_79.csv,transparent,PE,0.94
AI58_5.2_80.csv,transparent,PE,0.89
AI58_5.2_81.csv,transparent,PE,0.96
AI58_5.2_82.csv,white,PE,0.93
AI58_5.2_83.csv,white,PE,0.97
AI58_5.2_84.csv,transparent,PE,0.91
AI58_5.2_85.csv,transparent,PE,0.94
AI58_5.2_86.csv,transparent,PE,0.94
AI58_5.2_87.csv,transparent,PE,0.95
AI58_5.2_88.csv,transparent,PE,0.88
AI58_5.2_89.csv,transparent,PP,0.94
AI58_5.2_90.1.csv,transparent,PE,0.74
AI58_5.2_91.csv,white,PP,0.96
AI58_5.2_92.csv,green,PP,0.93
AI58_5.2_93.csv,green,PP,0.89
AI58_5.2_94.csv,green,PP,0.94
AI58_5.2_95.csv,transparent,PP,0.95
AI58_5.2_96.csv,transparent,PP,0.75
AI58_5.2_97.csv,green,PP,0.73
AI58_5.2_98.csv,green,PP,0.93
AI58_5.2_99.csv,green,PP,0.88
AI58_5.2_100.1.csv,green,PP,0.8
AI58_5.2_101.1.csv,transparent,PE,0.97
AI58_5.2_102.csv,green,PE,0.82
AI58_5.2_103.1.csv,green,PP,0.78
AI58_5.2_104.csv,green,PP,0.93
AI58_5.2_106.1.csv,green,PP,0.87
AI58_5.2_107.csv,green,PP,0.9
AI58_5.2_108.csv,green,PP,0.93
AI58_5.2_109.csv,green,PP,0.87
AI58_5.2_110.csv,green,PP,0.86
AI58_5.2_111.1.csv,green,PP,0.91
AI58_5.2_112.csv,transparent,PP,0.85
AI58_5.2_113.csv,green,PP,0.92
AI58_5.2_114.csv,transparent,PP,0.83
AI58_5.2_115.1.csv,green,PP,0.91
AI58_5.2_116.csv,green,PP,0.83
AI58_5.2_117.1.csv,gray,PE,0.97
AI58_5.2_118.csv,green,PP,0.96
AI58_5.2_119.csv,green,PP,0.91
AI58_5.2_120.csv,green,PP,0.9
AI58_5.2_121.csv,transparent,PP,0.85
AI58_5.2_122.1.csv,transparent,PP,0.88
AI58_5.2_123.csv,transparent,PP,0.8
AI58_5.2_125.csv,transparent,PP,0.95
AI58_5.2_126.csv,transparent,PP,0.9
AI58_5.2_127.csv,transparent,PE,0.95
AI58_5.2_128.csv,transparent,PP,0.9
AI58_5.2_129.csv,transparent,PP,0.95
AI58_5.2_130.csv,transparent,PP,0.71
AI58_5.2_131.csv,green,PE,0.86
AI58_5.2_132.csv,transparent,PP,0.88
AI58_5.2_133.1.csv,green,PE,0.95
AI58_5.2_134.csv,green,PP,0.96
AI58_5.2_135.csv,green,PP,0.95
AI58_5.2_136.csv,green,PP,0.93
AI58_5.2_137.csv,green,PP,0.88
AI58_5.2_138.csv,green,PE,0.96
AI58_5.2_139.csv,green,PE,0.97
AI58_5.2_140.csv,green,PE,0.83
AI58_5.2_142.csv,green,PP,0.84
AI58_5.2_143.csv,green,PP,0.91
AI58_5.2_144.csv,green,PP,0.89
AI58_5.2_145.csv,green,PP,0.8
AI58_5.2_146.csv,green,PE,0.96
AI58_5.2_147.csv,green,PP,0.92
AI58_5.2_148.csv,green,PE,0.93
AI58_5.2_149.csv,green,PP,0.95
AI58_5.2_151.csv,black,PP,0.87
AI58_5.2_153.csv,transparent,PP,0.79
AI58_5.2_154.csv,transparent,PP,0.83
AI58_5.2_155.csv,transparent,PE,0.94
AI58_5.2_157.csv,green,PE,0.91
AI58_5.2_158.csv,transparent,PE,0.93
AI58_5.2_159.csv,transparent,PP,0.95
AI58_5.2_160.csv,transparent,PP,0.94
AI58_5.2_161.csv,transparent,PE,0.88
AI58_5.2_162.csv,transparent,PE,0.9
AI58_5.2_163.csv,transparent,PE,0.92
AI58_5.2_164.csv,transparent,PE,0.86
AI58_5.2_165.csv,transparent,PE,0.83
AI58_5.2_166.csv,transparent,PE,0.82
AI58_5.2_168.csv,transparent,PP,0.83
AI58_5.2_169.csv,transparent,PE,0.88
AI58_5.2_170.csv,transparent,PE,0.9
AI58_5.2_171.csv,transparent,PE,0.77
AI58_5.2_172.csv,transparent,PE,0.86
AI58_5.2_173.1.csv,transparent,PE,0.86
AI58_5.2_174.csv,transparent,PE,0.97
AI58_5.2_175.csv,transparent,PE,0.91
AI58_5.2_176.csv,transparent,PP,0.74
AI58_5.2_177.csv,transparent,PE,0.91
AI58_5.2_178.csv,transparent,PE,0.96
AI58_5.2_179.1.csv,transparent,PP,0.95
AI58_5.2_180.csv,transparent,PE,0.96
AI58_5.2_181.csv,transparent,PE,0.88
AI58_5.2_182.csv,transparent,PP,0.96
AI58_5.2_183.csv,transparent,PE,0.98
AI58_5.2_184.csv,transparent,PE,0.95
AI58_5.2_185.csv,transparent,PE,0.9
AI58_5.2_186.csv,transparent,PE,0.96
AI58_5.2_187.csv,transparent,PE,0.92
AI58_5.2_188.csv,transparent,PE,0.98
AI58_5.2_189.csv,transparent,PE,0.94
AI58_5.2_190.csv,transparent,PE,0.97
AI58_5.2_191.csv,gray,PE,0.91
AI58_5.2_192.csv,gray,PE,0.98
AI58_5.2_193.csv,gray,PE,0.9
AI58_5.2_194.csv,gray,PP,0.74
AI58_5.2_196.csv,black,PE,0.9
AI58_5.2_197.csv,green,PE,0.98
AI58_5.2_199.csv,black,PE,0.98
AI58_5.2_200.csv,green,PE,0.97
AI58_5.2_201.csv,blue,PE,0.97
AI58_5.2_202.csv,green,PE,0.98
AI58_5.2_203.csv,green,PE,0.97
AI58_5.2_204.csv,blue,PE,0.98
AI58_5.2_205.csv,blue,PE,0.97
AI58_5.2_206.csv,blue,PP,0.96
AI58_5.2_207.csv,blue,PE,0.99
AI58_5.2_208.csv,green,PE,0.97
AI58_5.2_209.csv,blue,PE,0.87
AI58_5.2_210.csv,blue,PE,0.95
AI58_5.2_212.csv,light blue,PE,0.95
AI58_5.2_213.csv,light blue,PE,0.97
AI58_5.2_214.csv,light blue,PE,0.76
AI58_5.2_215.csv,light blue,PP,0.96
AI58_5.2_216.csv,light blue,PE,0.98
AI58_5.2_217.csv,gray,PE,0.97
AI58_5.2_218.csv,gray,PE,0.98
AI58_5.2_219.csv,brown,PE,0.89
AI58_5.2_221.csv,white,PE,0.97
AI58_5.2_222.csv,transparent,PE,0.96
AI58_5.2_223.csv,transparent,PE,0.98
AI58_5.2_224.1.csv,transparent,PE,0.87
AI58_5.2_225.csv,transparent,PE,0.84
AI58_5.2_226.csv,white,PE,0.88
AI58_5.2_227.csv,transparent,PE,0.85
AI58_5.2_228.csv,transparent,PE,0.93
AI58_5.2_229.csv,white,PE,0.97
AI58_5.2_230.csv,white,PE,0.98
AI58_5.2_232.csv,white,PE,0.93
AI58_5.2_233.csv,white,PE,0.94
AI58_5.2_234.csv,transparent,PE,0.97
AI58_5.2_235.csv,transparent,PE,0.78
AI58_5.2_236.csv,transparent,PE,0.91
AI58_5.2_237.csv,transparent,PE,0.92
AI58_5.2_238.csv,white,PE,0.97
AI58_5.2_239.csv,transparent,PE,0.91
AI58_5.2_240.csv,transparent,PE,0.92
AI58_5.2_241.csv,transparent,PP,0.93
AI58_5.2_242.csv,transparent,PE,0.94
AI58_5.2_243.csv,transparent,PE,0.87
AI58_5.2_244.csv,transparent,PE,0.92
AI58_5.2_245.csv,transparent,PE,0.97
AI58_5.2_246.1.csv,transparent,PE,0.97
AI58_5.2_247.csv,transparent,PE,0.89
AI58_5.2_248.csv,transparent,PE,0.9
AI58_5.2_249.csv,transparent,PE,0.95
AI58_5.2_250.csv,white,PE,0.97
AI58_5.2_251.csv,green,PE,0.86
AI58_5.2_252.csv,green,PE,0.94
AI58_5.2_253.csv,green,PE,0.95
AI58_5.2_254.csv,green,PE,0.94
AI58_5.2_255.csv,green,PE,0.95
AI58_5.2_256.csv,green,PE,0.94
AI58_5.2_257.csv,green,PE,0.97
AI58_5.2_258.csv,green,PE,0.95
AI58_5.2_259.csv,green,PE,0.96
AI58_5.2_260.csv,green,PE,0.97
AI58_5.2_261.csv,green,PE,0.94
AI58_5.2_262.csv,green,PE,0.95
AI58_5.2_264.csv,green,PE,0.84
AI58_5.2_265.csv,pink,PE,0.91
AI58_5.2_267.1.csv,red,PE,0.89
AI58_5.2_268.csv,red,PE,0.95
AI58_5.2_270.csv,red,PE,0.98
AI58_5.2_271.csv,blue,PE,0.98
AI58_5.2_273.csv,white,PP,0.93
AI58_5.2_275.csv,light blue,PE,0.98
AI58_5.2_276.csv,white,PE,0.97
AI58_5.2_277.csv,transparent,PE,0.94
AI58_5.2_278.csv,transparent,PE,0.95
AI58_5.2_279.csv,transparent,PE,0.91
AI58_5.2_280.csv,white,PP,0.94
AI58_5.2_282.csv,transparent,PE,0.84
AI58_5.2_283.csv,white,PE,0.97
AI58_5.2_284.csv,transparent,PE,0.98
AI58_5.2_285.csv,transparent,PE,0.94
AI58_5.2_286.csv,transparent,PE,0.91
AI58_5.2_287.csv,transparent,PE,0.94
AI58_5.2_288.csv,transparent,PE,0.81
AI58_5.2_289.csv,transparent,PE,0.9
AI58_5.2_290.csv,white,PE,0.97
AI58_5.2_291.csv,gray,PE,0.89
AI58_5.2_292.csv,transparent,PE,0.98
AI58_5.2_294.csv,transparent,PE,0.9
AI58_5.2_295.csv,transparent,PE,0.93
AI58_5.2_296.csv,transparent,PE,0.92
AI58_5.2_297.csv,transparent,PE,0.94
AI58_5.2_298.csv,transparent,PE,0.97
AI58_5.2_299.csv,transparent,PE,0.98
AI58_5.2_302.csv,gray,PE,0.97
AI58_5.2_303.csv,transparent,PE,0.97
AI58_5.2_304.csv,white,PE,0.97
AI58_5.2_305.csv,transparent,PE,0.95
AI58_5.2_308.csv,transparent,PE,0.96
AI58_5.2_309.csv,transparent,PE,0.81
AI58_5.2_310.csv,transparent,PE,0.93
AI58_5.2_311.csv,white,PE,0.97
AI58_5.2_312.csv,transparent,PE,0.96
AI58_5.2_314.csv,gray,PP,0.96
AI58_5.2_315.csv,transparent,PE,0.84
AI58_5.2_316.csv,transparent,PP,0.88
AI58_5.2_317.csv,transparent,PE,0.96
AI58_5.2_318.csv,transparent,PE,0.91
AI58_5.2_319.csv,transparent,PE,0.96
AI58_5.2_320.csv,transparent,PE,0.98
AI58_5.2_321.csv,transparent,PE,0.89
AI58_5.2_322.1.csv,transparent,PP,0.95
AI58_5.2_324.csv,transparent,PE,0.95
AI58_5.2_325.csv,transparent,PE,0.96
AI58_5.2_326.csv,transparent,PE,0.97
AI58_5.2_327.csv,transparent,PE,0.96
AI58_5.2_328.csv,transparent,PE,0.88
AI58_5.2_329.csv,transparent,PE,0.92
AI58_5.2_330.csv,transparent,PE,0.96
AI58_5.2_331.csv,transparent,PE,0.91
AI58_5.2_332.csv,transparent,PE,0.87
AI58_5.2_333.csv,transparent,PE,0.96
AI58_5.2_334.csv,transparent,PE,0.97
AI58_5.2_335.csv,transparent,PE,0.97
AI58_5.2_336.csv,transparent,PE,0.96
AI58_5.2_337.csv,transparent,PE,0.91
AI58_5.2_338.csv,white,PE,0.95
AI58_5.2_339.csv,transparent,PP,0.81
AI58_5.2_341.csv,transparent,PE,0.88
AI58_5.2_342.csv,transparent,PE,0.98
AI58_5.2_343.csv,transparent,PE,0.93
AI58_5.2_344.csv,transparent,PE,0.91
AI58_5.2_345.csv,transparent,PE,0.97
AI58_5.2_346.csv,transparent,PE,0.96
AI58_5.2_347.csv,white,PE,0.94
AI58_5.2_348.csv,transparent,PE,0.96
AI58_5.2_349.csv,transparent,PE,0.79
AI58_5.2_350.csv,transparent,PE,0.94
AI58_5.2_351.csv,gray,PP,0.89
AI58_5.2_352.csv,white,PE,0.97
AI58_5.2_353.csv,blue,PE,0.97
AI58_5.2_354.csv,transparent,PE,0.95
AI58_5.2_356.csv,transparent,PE,0.97
AI58_5.2_357.csv,transparent,PP,0.93
AI58_5.2_358.csv,transparent,PP,0.93
AI58_5.2_359.csv,transparent,PE,0.94
AI58_5.2_361.csv,transparent,PP,0.85
AI58_5.2_362.csv,transparent,PE,0.96
AI58_5.2_363.csv,transparent,PE,0.94
AI58_5.2_365.csv,transparent,PE,0.98
AI58_5.2_366.csv,white,PE,0.95
AI58_5.2_367.csv,white,PE,0.95
AI58_5.2_369.csv,transparent,PP,0.95
AI58_5.2_370.csv,transparent,PE,0.97
AI58_5.2_371.csv,white,PE,0.97
AI58_5.2_372.csv,transparent,PE,0.95
AI58_5.2_373.csv,green,PE,0.96
AI58_5.2_374.csv,transparent,PE,0.98
AI58_5.2_375.csv,transparent,PE,0.96
AI58_5.2_376.csv,gray,PE,0.97
AI58_5.2_378.csv,blue,PE,0.97
AI58_5.2_379.csv,transparent,PE,0.98
AI58_5.2_380.csv,transparent,PE,0.97
AI58_5.2_381.csv,transparent,PE,0.94
AI58_5.2_382.csv,green,PE,0.96
AI58_5.2_383.csv,transparent,PE,0.88
AI58_5.2_384.csv,green,PP,0.87
AI58_5.2_385.csv,transparent,PE,0.98
AI58_5.2_386.csv,transparent,PE,0.91
AI58_5.2_387.csv,white,PE,0.97
AI58_5.2_388.csv,white,PE,0.98
AI58_5.2_389.csv,transparent,PE,0.98
AI58_5.2_390.csv,transparent,PE,0.84
AI58_5.2_391.csv,transparent,PE,0.94
AI58_5.2_392.csv,green,PE,0.98
AI58_5.2_393.csv,transparent,PE,0.98
AI58_5.2_394.csv,blue,PE,0.99
AI58_5.2_395.csv,transparent,PE,0.98
AI58_5.2_396.csv,transparent,PE,0.92
AI58_5.2_397.csv,gray,PE,0.94
AI58_5.2_398.csv,transparent,PE,0.93
AI58_5.2_399.csv,transparent,PE,0.98
AI58_5.2_400.csv,gray,PP,0.95
AI58_5.2_401.csv,transparent,PE,0.94
AI58_5.2_402.csv,blue,PE,0.97
AI58_5.2_403.csv,blue,PE,0.95
AI58_5.2_404.csv,transparent,PE,0.97
AI58_5.2_405.csv,transparent,PE,0.93
AI58_5.2_406.csv,transparent,PE,0.95
AI58_5.2_408.csv,green,PP,0.95
AI58_5.2_409.csv,blue,PE,0.96
AI58_5.2_410.csv,transparent,PE,0.81
AI58_5.2_411.1.csv,green,PP,0.89
AI58_5.2_412.csv,green,PE,0.96
AI58_5.2_414.csv,black,PE,0.95
AI58_5.2_415.csv,green,PE,0.97
AI58_5.2_416.csv,white,PE,0.97
AI58_5.2_417.csv,transparent,PE,0.98
AI58_5.2_418.csv,transparent,PE,0.97
AI58_5.2_419.csv,transparent,PE,0.96
AI58_5.2_420.csv,transparent,PE,0.96
AI58_5.2_422.csv,transparent,PE,0.97
AI58_5.2_423.csv,gray,PE,0.94
AI58_5.2_424.csv,transparent,PE,0.97
AI58_5.2_426.csv,transparent,PE,0.77
AI58_5.2_427.csv,blue,PE,0.97
AI58_6_1.csv,transparent,PE,0.96
AI58_6_2.csv,white,PE,0.97
AI58_6_3.csv,white,PE,0.91
AI58_6_4.csv,white,PP,0.95
AI58_6_5.csv,transparent,PE,0.97
AI58_6_6.csv,transparent,PP,0.96
AI58_6_7.csv,transparent,PE,0.95
AI58_6_8.csv,transparent,PE,0.95
AI58_6_9.csv,transparent,PP,0.9
AI58_6_10.csv,white,PE,0.97
AI58_6_11.csv,transparent,PE,0.92
AI58_6_12.csv,transparent,PE,0.98
AI58_6_13.csv,transparent,PE,0.85
AI58_6_14.csv,transparent,PE,0.95
AI58_6_15.csv,transparent,PE,0.97
AI58_6_16.csv,transparent,PE,0.88
AI58_6_17.csv,transparent,PE,0.73
AI58_6_18.csv,transparent,PE,0.97
AI58_6_20.csv,gray,PE,0.97
AI58_6_21.csv,white,PE,0.97
AI58_6_22.csv,light blue,PP,0.87
AI58_6_23.csv,transparent,PE,0.94
AI58_6_24.csv,transparent,PE,0.92
AI58_6_25.csv,gray,PE,0.97
AI58_6_26.csv,gray,PE,0.94
AI58_6_27.csv,transparent,PE,0.96
AI58_6_28.csv,transparent,PE,0.97
AI58_6_29.csv,transparent,PE,0.98
AI58_6_30.csv,white,PE,0.94
AI58_6_31.csv,transparent,PE,0.95
AI58_6_32.csv,white,PE,0.96
AI58_6_33.csv,transparent,PP,0.7
