#EXPORTTYPE:DATA SINGLE
#FILE:2502-089-208-02-09-PP1-30-200-20kmin-100ml-Ar.ngb-dd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:2502-089-208-02-09
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:2502-089-208
#DATE/TIME:10.07.2025 17:33
#CORR. FILE:2502-089-208-02-08-empty-30-200-20kmin-100ml-Ar.ngb-bd7
#TEMPCAL:04-09-2020 13:02
#SENSITIVITY:29-12-2022 20:43
#LABORATORY:RC Thermo
#OPERATOR:MC
#REMARK:2502-089-208-02-09-PP1-30-200-20kmin-100ml-Ar
#SAMPLE:PP1
#SAMPLE MASS /mg:1.76
#MATERIAL:poly
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Al, closed
#SAMPLE CRUCIBLE MASS /mg:41.53
#REFERENCE CRUCIBLE MASS /mg:41.59
#PURGE 1 MFC:ARGON,240,3 ml/min
#PURGE 2 MFC:NITROGEN,250,0 ml/min
#PROTECTIVE MFC:ARGON,240,3 ml/min
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:20°C....200°C/-50.0....20.0K/min
#SEGMENT:S1-7/7
#SEG. 1:20°C/00:08/20°C
#SEG. 2:20°C/20.0(K/min)/200°C
#SEG. 3:200°C/20.0(K/min)/20°C
#SEG. 4:20°C/00:08/20°C
#SEG. 5:20°C/20.0(K/min)/200°C
#SEG. 6:200°C/50.0(K/min)/30°C
#SEG. 7:30°C/00:05/30°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.52000; 0.00000; 9.987805e-03;3.42659;1
 19.52067; 0.00333; 9.312324e-03;3.42659;1
 19.52120; 0.00667; 8.078553e-03;3.42659;1
 19.52143; 0.01000; 6.947204e-03;3.42659;1
 19.52111; 0.01333; 5.984406e-03;3.42659;1
 19.52082; 0.01667; 5.839319e-03;3.42659;1
 19.52069; 0.02000; 5.556329e-03;3.42659;1
 19.52080; 0.02333; 5.702010e-03;3.42659;1
 19.52071; 0.02667; 5.847691e-03;3.42659;1
 19.52065; 0.03000; 6.034911e-03;3.42659;1
 19.52053; 0.03333; 6.111765e-03;3.42659;1
 19.52041; 0.03667; 5.974544e-03;3.42659;1
 19.52029; 0.04000; 5.936434e-03;3.42659;1
 19.52018; 0.04333; 5.792048e-03;3.42659;1
 19.52012; 0.04667; 5.674535e-03;3.42659;1
 19.52006; 0.05000; 5.523952e-03;3.42659;1
 19.52018; 0.05333; 5.334310e-03;3.42659;1
 19.52029; 0.05667; 5.138155e-03;3.42659;1
 19.52035; 0.06000; 4.764030e-03;3.42659;1
 19.52035; 0.06333; 4.446862e-03;3.42659;1
 19.52035; 0.06667; 4.203573e-03;3.42659;1
 19.52035; 0.07000; 4.106242e-03;3.42659;1
 19.52035; 0.07333; 4.080654e-03;3.42659;1
 19.52029; 0.07667; 4.287612e-03;3.42659;1
 19.52047; 0.08000; 4.977658e-03;3.42659;1
 19.52071; 0.08333; 5.985218e-03;3.42659;1
 19.52100; 0.08667; 7.199379e-03;3.42659;1
 19.52129; 0.09000; 8.305593e-03;3.42659;1
 19.52153; 0.09333; 9.126910e-03;3.42659;1
 19.52171; 0.09667; 9.723865e-03;3.42659;1
 19.52188; 0.10000; 1.004786e-02;3.42659;1
 19.52194; 0.10333; 1.047630e-02;3.42659;1
 19.52206; 0.10667; 1.134894e-02;3.42660;1
 19.52206; 0.11000; 1.289180e-02;3.42660;1
 19.52224; 0.11333; 1.474500e-02;3.42660;1
 19.52247; 0.11667; 1.633475e-02;3.42660;1
 19.52276; 0.12000; 1.772879e-02;3.42660;1
 19.52300; 0.12333; 1.899350e-02;3.42660;1
 19.52318; 0.12667; 2.019003e-02;3.42660;1
 19.52329; 0.13000; 2.120204e-02;3.42660;1
 19.52329; 0.13333; 2.217789e-02;3.42660;1
 19.52318; 0.13667; 2.300415e-02;3.42660;1
 19.52306; 0.14000; 2.361761e-02;3.42660;1
 19.52306; 0.14333; 2.400567e-02;3.42660;1
 19.52306; 0.14667; 2.412758e-02;3.42660;1
 19.52312; 0.15000; 2.462382e-02;3.42660;1
 19.52324; 0.15333; 2.547184e-02;3.42660;1
 19.52324; 0.15667; 2.677698e-02;3.42660;1
 19.52324; 0.16000; 2.708204e-02;3.42660;1
 19.52312; 0.16333; 2.675527e-02;3.42660;1
 19.52300; 0.16667; 2.593361e-02;3.42660;1
 19.52265; 0.17000; 2.538054e-02;3.42660;1
 19.52253; 0.17333; 2.500979e-02;3.42660;1
 19.52241; 0.17667; 2.467136e-02;3.42660;1
 19.52235; 0.18000; 2.458418e-02;3.42660;1
 19.52241; 0.18333; 2.422617e-02;3.42660;1
 19.52247; 0.18667; 2.371740e-02;3.42660;1
 19.52259; 0.19000; 2.269511e-02;3.42660;1
 19.52265; 0.19333; 2.157420e-02;3.42660;1
 19.52259; 0.19667; 2.045254e-02;3.42660;1
 19.52235; 0.20000; 1.959530e-02;3.42660;1
 19.52218; 0.20333; 1.876295e-02;3.42660;1
 19.52218; 0.20667; 1.783506e-02;3.42660;1
 19.52206; 0.21000; 1.698091e-02;3.42660;1
 19.52206; 0.21333; 1.637108e-02;3.42660;1
 19.52224; 0.21667; 1.594724e-02;3.42660;1
 19.52241; 0.22000; 1.587229e-02;3.42660;1
 19.52265; 0.22333; 1.587696e-02;3.42660;1
 19.52282; 0.22667; 1.570702e-02;3.42660;1
 19.52265; 0.23000; 1.502679e-02;3.42660;1
 19.52259; 0.23333; 1.395903e-02;3.42660;1
 19.52247; 0.23667; 1.310729e-02;3.42660;1
 19.52229; 0.24000; 1.272470e-02;3.42660;1
 19.52224; 0.24333; 1.282955e-02;3.42660;1
 19.52229; 0.24667; 1.322916e-02;3.42660;1
 19.52241; 0.25000; 1.334085e-02;3.42660;1
 19.52259; 0.25333; 1.333539e-02;3.42660;1
 19.52276; 0.25667; 1.308675e-02;3.42660;1
 19.52282; 0.26000; 1.295524e-02;3.42660;1
 19.52259; 0.26333; 1.292472e-02;3.42660;1
 19.52247; 0.26667; 1.285661e-02;3.42660;1
 19.52241; 0.27000; 1.277788e-02;3.42660;1
 19.52229; 0.27333; 1.264436e-02;3.42660;1
 19.52235; 0.27667; 1.266963e-02;3.42660;1
 19.52235; 0.28000; 1.275137e-02;3.42660;1
 19.52241; 0.28333; 1.296618e-02;3.42660;1
 19.52271; 0.28667; 1.347918e-02;3.42660;1
 19.52282; 0.29000; 1.408577e-02;3.42660;1
 19.52288; 0.29333; 1.430018e-02;3.42660;1
 19.52288; 0.29667; 1.381293e-02;3.42660;1
 19.52276; 0.30000; 1.293353e-02;3.42660;1
 19.52259; 0.30333; 1.227155e-02;3.42660;1
 19.52253; 0.30667; 1.218142e-02;3.42660;1
 19.52253; 0.31000; 1.260883e-02;3.42660;1
 19.52259; 0.31333; 1.307065e-02;3.42660;1
 19.52282; 0.31667; 1.360732e-02;3.42660;1
 19.52312; 0.32000; 1.433816e-02;3.42660;1
 19.52324; 0.32333; 1.520919e-02;3.42660;1
 19.52324; 0.32667; 1.589007e-02;3.42660;1
 19.52312; 0.33000; 1.636147e-02;3.42660;1
 19.52294; 0.33333; 1.683880e-02;3.42660;1
 19.52282; 0.33667; 1.721430e-02;3.42660;1
 19.52288; 0.34000; 1.757014e-02;3.42660;1
 19.52282; 0.34333; 1.823706e-02;3.42660;1
 19.52300; 0.34667; 1.940991e-02;3.42660;1
 19.52324; 0.35000; 2.089867e-02;3.42660;1
 19.52353; 0.35333; 2.221399e-02;3.42660;1
 19.52382; 0.35667; 2.329823e-02;3.42660;1
 19.52406; 0.36000; 2.409169e-02;3.42660;1
 19.52418; 0.36333; 2.458716e-02;3.42660;1
 19.52418; 0.36667; 2.495350e-02;3.42660;1
 19.52423; 0.37000; 2.531185e-02;3.42660;1
 19.52418; 0.37333; 2.611914e-02;3.42660;1
 19.52423; 0.37667; 2.693527e-02;3.42660;1
 19.52435; 0.38000; 2.774073e-02;3.42660;1
 19.52459; 0.38333; 2.839688e-02;3.42660;1
 19.52488; 0.38667; 2.896504e-02;3.42660;1
 19.52500; 0.39000; 2.920134e-02;3.42660;1
 19.52500; 0.39333; 2.903305e-02;3.42660;1
 19.52494; 0.39667; 2.870336e-02;3.42660;1
 19.52488; 0.40000; 2.830650e-02;3.42660;1
 19.52465; 0.40333; 2.788562e-02;3.42660;1
 19.52447; 0.40667; 2.737704e-02;3.42660;1
 19.52441; 0.41000; 2.723362e-02;3.42660;1
 19.52429; 0.41333; 2.721460e-02;3.42660;1
 19.52435; 0.41667; 2.733345e-02;3.42660;1
 19.52429; 0.42000; 2.703308e-02;3.42660;1
 19.52429; 0.42333; 2.641725e-02;3.42660;1
 19.52412; 0.42667; 2.561646e-02;3.42660;1
 19.52400; 0.43000; 2.488600e-02;3.42660;1
 19.52376; 0.43333; 2.421062e-02;3.42660;1
 19.52371; 0.43667; 2.357094e-02;3.42660;1
 19.52359; 0.44000; 2.320741e-02;3.42660;1
 19.52353; 0.44333; 2.282792e-02;3.42660;1
 19.52359; 0.44667; 2.250620e-02;3.42660;1
 19.52382; 0.45000; 2.210895e-02;3.42660;1
 19.52388; 0.45333; 2.178484e-02;3.42660;1
 19.52388; 0.45667; 2.132721e-02;3.42660;1
 19.52394; 0.46000; 2.083233e-02;3.42660;1
 19.52394; 0.46333; 2.035769e-02;3.42660;1
 19.52388; 0.46667; 1.996842e-02;3.42660;1
 19.52382; 0.47000; 1.934386e-02;3.42660;1
 19.52382; 0.47333; 1.925927e-02;3.42660;1
 19.52400; 0.47667; 1.948910e-02;3.42660;1
 19.52412; 0.48000; 2.024998e-02;3.42660;1
 19.52435; 0.48333; 2.083106e-02;3.42660;1
 19.52447; 0.48667; 2.123462e-02;3.42660;1
 19.52465; 0.49000; 2.111026e-02;3.42660;1
 19.52476; 0.49333; 2.089871e-02;3.42660;1
 19.52476; 0.49667; 2.042125e-02;3.42660;1
 19.52476; 0.50000; 1.989231e-02;3.42660;1
 19.52482; 0.50333; 1.944965e-02;3.42660;1
 19.52482; 0.50667; 1.951167e-02;3.42660;1
 19.52500; 0.51000; 1.962890e-02;3.42660;1
 19.52524; 0.51333; 1.969451e-02;3.42660;1
 19.52547; 0.51667; 1.955740e-02;3.42660;1
 19.52565; 0.52000; 1.975424e-02;3.42660;1
 19.52571; 0.52333; 1.932139e-02;3.42660;1
 19.52582; 0.52667; 1.840563e-02;3.42660;1
 19.52576; 0.53000; 1.692257e-02;3.42660;1
 19.52565; 0.53333; 1.548511e-02;3.42660;1
 19.52565; 0.53667; 1.434699e-02;3.42660;1
 19.52576; 0.54000; 1.346717e-02;3.42660;1
 19.52600; 0.54333; 1.278268e-02;3.42660;1
 19.52618; 0.54667; 1.192111e-02;3.42660;1
 19.52635; 0.55000; 1.124811e-02;3.42660;1
 19.52659; 0.55333; 1.072085e-02;3.42660;1
 19.52665; 0.55667; 1.020596e-02;3.42660;1
 19.52659; 0.56000; 9.662436e-03;3.42660;1
 19.52653; 0.56333; 8.878983e-03;3.42660;1
 19.52641; 0.56667; 8.012460e-03;3.42660;1
 19.52641; 0.57000; 7.141817e-03;3.42660;1
 19.52647; 0.57333; 6.487983e-03;3.42660;1
 19.52659; 0.57667; 6.118198e-03;3.42660;1
 19.52676; 0.58000; 6.084139e-03;3.42660;1
 19.52700; 0.58333; 6.334207e-03;3.42660;1
 19.52718; 0.58667; 6.699081e-03;3.42660;1
 19.52723; 0.59000; 6.317168e-03;3.42660;1
 19.52723; 0.59333; 5.295724e-03;3.42660;1
 19.52712; 0.59667; 3.896500e-03;3.42660;1
 19.52694; 0.60000; 2.905417e-03;3.42660;1
 19.52682; 0.60333; 2.242265e-03;3.42660;1
 19.52682; 0.60667; 1.845349e-03;3.42660;1
 19.52688; 0.61000; 1.389707e-03;3.42660;1
 19.52700; 0.61333; 1.093573e-03;3.42660;1
 19.52723; 0.61667; 7.982087e-04;3.42660;1
 19.52747; 0.62000; 5.278201e-04;3.42660;1
 19.52765; 0.62333; 1.171374e-04;3.42660;1
 19.52759; 0.62667;-2.935452e-04;3.42660;1
 19.52753; 0.63000;-7.513220e-04;3.42660;1
 19.52747; 0.63333;-1.170564e-03;3.42660;1
 19.52741; 0.63667;-1.434607e-03;3.42660;1
 19.52729; 0.64000;-1.552842e-03;3.42660;1
 19.52741; 0.64333;-1.595488e-03;3.42660;1
 19.52759; 0.64667;-1.514376e-03;3.42660;1
 19.52771; 0.65000;-1.306825e-03;3.42660;1
 19.52782; 0.65333;-9.919814e-04;3.42660;1
 19.52788; 0.65667;-8.209897e-04;3.42660;1
 19.52788; 0.66000;-8.080425e-04;3.42660;1
 19.52765; 0.66333;-9.371981e-04;3.42660;1
 19.52735; 0.66667;-9.804378e-04;3.42660;1
 19.52729; 0.67000;-6.351038e-04;3.42660;1
 19.52718; 0.67333;-9.846778e-05;3.42660;1
 19.52718; 0.67667; 3.569766e-04;3.42660;1
 19.52718; 0.68000; 7.260801e-04;3.42660;1
 19.52724; 0.68333; 1.034935e-03;3.42660;1
 19.52729; 0.68667; 1.305689e-03;3.42660;1
 19.52729; 0.69000; 1.218636e-03;3.42660;1
 19.52718; 0.69333; 1.147279e-03;3.42660;1
 19.52712; 0.69667; 1.032395e-03;3.42660;1
 19.52688; 0.70000; 1.029598e-03;3.42660;1
 19.52682; 0.70333; 9.600684e-04;3.42660;1
 19.52682; 0.70667; 8.613140e-04;3.42660;1
 19.52694; 0.71000; 8.852316e-04;3.42660;1
 19.52706; 0.71333; 1.184203e-03;3.42660;1
 19.52724; 0.71667; 1.862378e-03;3.42660;1
 19.52741; 0.72000; 2.451771e-03;3.42660;1
 19.52765; 0.72333; 2.831717e-03;3.42660;1
 19.52765; 0.72667; 3.004675e-03;3.42660;1
 19.52765; 0.73000; 2.973246e-03;3.42660;1
 19.52759; 0.73333; 2.893152e-03;3.42660;1
 19.52765; 0.73667; 3.108836e-03;3.42660;1
 19.52776; 0.74000; 3.636320e-03;3.42660;1
 19.52788; 0.74333; 4.198573e-03;3.42660;1
 19.52812; 0.74667; 4.683391e-03;3.42660;1
 19.52847; 0.75000; 5.091720e-03;3.42660;1
 19.52871; 0.75333; 5.283131e-03;3.42660;1
 19.52900; 0.75667; 5.152769e-03;3.42660;1
 19.52906; 0.76000; 4.977340e-03;3.42660;1
 19.52918; 0.76333; 4.886245e-03;3.42660;1
 19.52912; 0.76667; 4.786492e-03;3.42660;1
 19.52918; 0.77000; 4.554817e-03;3.42660;1
 19.52935; 0.77333; 4.402020e-03;3.42660;1
 19.52953; 0.77667; 4.348719e-03;3.42660;1
 19.52976; 0.78000; 4.381185e-03;3.42660;1
 19.53006; 0.78333; 4.424741e-03;3.42660;1
 19.53018; 0.78667; 4.288588e-03;3.42660;1
 19.53024; 0.79000; 4.207861e-03;3.42660;1
 19.53024; 0.79333; 3.981463e-03;3.42660;1
 19.53018; 0.79667; 3.599294e-03;3.42660;1
 19.53018; 0.80000; 3.025329e-03;3.42660;1
 19.53029; 0.80333; 2.699970e-03;3.42660;1
 19.53035; 0.80667; 2.751314e-03;3.42660;1
 19.53053; 0.81000; 2.957025e-03;3.42660;1
 19.53059; 0.81333; 3.220238e-03;3.42660;1
 19.53076; 0.81667; 3.425900e-03;3.42660;1
 19.53082; 0.82000; 3.449195e-03;3.42660;1
 19.53088; 0.82333; 3.096113e-03;3.42660;1
 19.53082; 0.82667; 2.620567e-03;3.42660;1
 19.53071; 0.83000; 2.167327e-03;3.42660;1
 19.53065; 0.83333; 1.873337e-03;3.42660;1
 19.53053; 0.83667; 1.640881e-03;3.42660;1
 19.53065; 0.84000; 1.461241e-03;3.42660;1
 19.53094; 0.84333; 1.201784e-03;3.42660;1
 19.53118; 0.84667; 1.007932e-03;3.42660;1
 19.53147; 0.85000; 8.553334e-04;3.42660;1
 19.53171; 0.85333; 6.953518e-04;3.42660;1
 19.53176; 0.85667; 2.620072e-04;3.42660;1
 19.53165; 0.86000;-3.789468e-04;3.42660;1
 19.53159; 0.86333;-1.126206e-03;3.42660;1
 19.53159; 0.86667;-1.800921e-03;3.42660;1
 19.53165; 0.87000;-2.147441e-03;3.42660;1
 19.53177; 0.87333;-2.349703e-03;3.42660;1
 19.53194; 0.87667;-2.121616e-03;3.42660;1
 19.53218; 0.88000;-1.729415e-03;3.42660;1
 19.53241; 0.88333;-1.272281e-03;3.42661;1
 19.53253; 0.88667;-1.053099e-03;3.42661;1
 19.53265; 0.89000;-9.895092e-04;3.42661;1
 19.53271; 0.89333;-9.854966e-04;3.42661;1
 19.53253; 0.89667;-9.208201e-04;3.42661;1
 19.53247; 0.90000;-7.756735e-04;3.42661;1
 19.53253; 0.90333;-1.492185e-04;3.42661;1
 19.53253; 0.90667; 5.929900e-04;3.42661;1
 19.53271; 0.91000; 1.474188e-03;3.42661;1
 19.53294; 0.91333; 2.096788e-03;3.42661;1
 19.53318; 0.91667; 2.645649e-03;3.42661;1
 19.53335; 0.92000; 3.025178e-03;3.42661;1
 19.53329; 0.92333; 3.399836e-03;3.42661;1
 19.53329; 0.92667; 3.646484e-03;3.42661;1
 19.53335; 0.93000; 3.906445e-03;3.42661;1
 19.53341; 0.93333; 4.165210e-03;3.42661;1
 19.53353; 0.93667; 4.548446e-03;3.42661;1
 19.53365; 0.94000; 4.791437e-03;3.42661;1
 19.53382; 0.94333; 5.185535e-03;3.42661;1
 19.53412; 0.94667; 5.771369e-03;3.42661;1
 19.53441; 0.95000; 6.401470e-03;3.42661;1
 19.53465; 0.95333; 6.763288e-03;3.42661;1
 19.53459; 0.95667; 6.763189e-03;3.42661;1
 19.53453; 0.96000; 6.521236e-03;3.42661;1
 19.53447; 0.96333; 6.201540e-03;3.42661;1
 19.53441; 0.96667; 5.947163e-03;3.42661;1
 19.53441; 0.97000; 6.178630e-03;3.42661;1
 19.53441; 0.97333; 6.745696e-03;3.42661;1
 19.53447; 0.97667; 7.473721e-03;3.42661;1
 19.53459; 0.98000; 8.107450e-03;3.42661;1
 19.53471; 0.98333; 8.490606e-03;3.42661;1
 19.53459; 0.98667; 8.737779e-03;3.42661;1
 19.53435; 0.99000; 8.968921e-03;3.42661;1
 19.53418; 0.99333; 8.910965e-03;3.42661;1
 19.53400; 0.99667; 8.774121e-03;3.42661;1
 19.53388; 1.00000; 8.747535e-03;3.42661;1
 19.53376; 1.00333; 9.412110e-03;3.42661;1
 19.53371; 1.00667; 1.041417e-02;3.42661;1
 19.53371; 1.01000; 1.149046e-02;3.42661;1
 19.53394; 1.01333; 1.229489e-02;3.42661;1
 19.53400; 1.01667; 1.296055e-02;3.42661;1
 19.53400; 1.02000; 1.332510e-02;3.42661;1
 19.53394; 1.02333; 1.366228e-02;3.42661;1
 19.53376; 1.02667; 1.372226e-02;3.42661;1
 19.53371; 1.03000; 1.387136e-02;3.42661;1
 19.53371; 1.03333; 1.421623e-02;3.42661;1
 19.53376; 1.03667; 1.486832e-02;3.42661;1
 19.53382; 1.04000; 1.545084e-02;3.42661;1
 19.53406; 1.04333; 1.597733e-02;3.42661;1
 19.53441; 1.04667; 1.630857e-02;3.42661;1
 19.53459; 1.05000; 1.660069e-02;3.42661;1
 19.53482; 1.05333; 1.678184e-02;3.42661;1
 19.53488; 1.05667; 1.716832e-02;3.42661;1
 19.53488; 1.06000; 1.727032e-02;3.42661;1
 19.53494; 1.06333; 1.695340e-02;3.42661;1
 19.53506; 1.06667; 1.656710e-02;3.42661;1
 19.53518; 1.07000; 1.678487e-02;3.42661;1
 19.53553; 1.07333; 1.748755e-02;3.42661;1
 19.53594; 1.07667; 1.817243e-02;3.42661;1
 19.53629; 1.08000; 1.846584e-02;3.42661;1
 19.53665; 1.08333; 1.831681e-02;3.42661;1
 19.53682; 1.08667; 1.800653e-02;3.42661;1
 19.53694; 1.09000; 1.767972e-02;3.42661;1
 19.53712; 1.09333; 1.730177e-02;3.42661;1
 19.53724; 1.09667; 1.717137e-02;3.42661;1
 19.53747; 1.10000; 1.719203e-02;3.42661;1
 19.53771; 1.10333; 1.751729e-02;3.42661;1
 19.53812; 1.10667; 1.760541e-02;3.42661;1
 19.53847; 1.11000; 1.778209e-02;3.42661;1
 19.53894; 1.11333; 1.793381e-02;3.42661;1
 19.53924; 1.11667; 1.797969e-02;3.42661;1
 19.53947; 1.12000; 1.794126e-02;3.42661;1
 19.53965; 1.12333; 1.787671e-02;3.42661;1
 19.53977; 1.12667; 1.765042e-02;3.42661;1
 19.53971; 1.13000; 1.734606e-02;3.42661;1
 19.53988; 1.13333; 1.714800e-02;3.42661;1
 19.54018; 1.13667; 1.721122e-02;3.42661;1
 19.54053; 1.14000; 1.748124e-02;3.42661;1
 19.54094; 1.14333; 1.785625e-02;3.42661;1
 19.54129; 1.14667; 1.817246e-02;3.42661;1
 19.54147; 1.15000; 1.779346e-02;3.42661;1
 19.54171; 1.15333; 1.711790e-02;3.42661;1
 19.54171; 1.15667; 1.632696e-02;3.42661;1
 19.54182; 1.16000; 1.565628e-02;3.42661;1
 19.54176; 1.16333; 1.502154e-02;3.42661;1
 19.54188; 1.16667; 1.460900e-02;3.42661;1
 19.54206; 1.17000; 1.441123e-02;3.42661;1
 19.54241; 1.17333; 1.428490e-02;3.42662;1
 19.54276; 1.17667; 1.410101e-02;3.42662;1
 19.54300; 1.18000; 1.384671e-02;3.42662;1
 19.54312; 1.18333; 1.360771e-02;3.42662;1
 19.54335; 1.18667; 1.300079e-02;3.42662;1
 19.54329; 1.19000; 1.221892e-02;3.42662;1
 19.54324; 1.19333; 1.077296e-02;3.42662;1
 19.54306; 1.19667; 9.511284e-03;3.42662;1
 19.54300; 1.20000; 8.356282e-03;3.42662;1
 19.54312; 1.20333; 7.533773e-03;3.42662;1
 19.54335; 1.20667; 7.049224e-03;3.42662;1
 19.54347; 1.21000; 6.792169e-03;3.42662;1
 19.54353; 1.21333; 6.294496e-03;3.42662;1
 19.54347; 1.21667; 5.059755e-03;3.42662;1
 19.54341; 1.22000; 3.240546e-03;3.42662;1
 19.54324; 1.22333; 1.456324e-03;3.42662;1
 19.54312; 1.22667; 8.860379e-05;3.42662;1
 19.54288; 1.23000;-8.496180e-04;3.42662;1
 19.54276; 1.23333;-1.440699e-03;3.42662;1
 19.54282; 1.23667;-1.984251e-03;3.42662;1
 19.54300; 1.24000;-2.546808e-03;3.42662;1
 19.54306; 1.24333;-3.067549e-03;3.42662;1
 19.54324; 1.24667;-3.663581e-03;3.42662;1
 19.54324; 1.25000;-4.120427e-03;3.42662;1
 19.54329; 1.25333;-4.911249e-03;3.42662;1
 19.54318; 1.25667;-5.629736e-03;3.42662;1
 19.54306; 1.26000;-6.502807e-03;3.42662;1
 19.54294; 1.26333;-6.989332e-03;3.42662;1
 19.54300; 1.26667;-7.271481e-03;3.42662;1
 19.54324; 1.27000;-7.359056e-03;3.42662;1
 19.54353; 1.27333;-7.296227e-03;3.42662;1
 19.54382; 1.27667;-7.261803e-03;3.42662;1
 19.54400; 1.28000;-7.182025e-03;3.42662;1
 19.54406; 1.28333;-7.317466e-03;3.42662;1
 19.54418; 1.28667;-7.433960e-03;3.42662;1
 19.54412; 1.29000;-7.762985e-03;3.42662;1
 19.54400; 1.29333;-7.786191e-03;3.42662;1
 19.54406; 1.29667;-7.727217e-03;3.42662;1
 19.54418; 1.30000;-7.190900e-03;3.42662;1
 19.54435; 1.30333;-6.630625e-03;3.42662;1
 19.54453; 1.30667;-5.878852e-03;3.42662;1
 19.54476; 1.31000;-5.244700e-03;3.42662;1
 19.54512; 1.31333;-4.698212e-03;3.42662;1
 19.54529; 1.31667;-4.267468e-03;3.42662;1
 19.54541; 1.32000;-3.782258e-03;3.42662;1
 19.54547; 1.32333;-3.484573e-03;3.42662;1
 19.54547; 1.32667;-3.377636e-03;3.42662;1
 19.54547; 1.33000;-3.267160e-03;3.42662;1
 19.54559; 1.33333;-2.631417e-03;3.42662;1
 19.54588; 1.33667;-1.463142e-03;3.42662;1
 19.54618; 1.34000; 2.317434e-04;3.42662;1
 19.54641; 1.34333; 1.825029e-03;3.42662;1
 19.54659; 1.34667; 3.171439e-03;3.42662;1
 19.54676; 1.35000; 4.031641e-03;3.42662;1
 19.54676; 1.35333; 4.856530e-03;3.42662;1
 19.54676; 1.35667; 5.573089e-03;3.42662;1
 19.54665; 1.36000; 6.260185e-03;3.42662;1
 19.54676; 1.36333; 6.974678e-03;3.42662;1
 19.54694; 1.36667; 7.887073e-03;3.42662;1
 19.54706; 1.37000; 8.717595e-03;3.42662;1
 19.54729; 1.37333; 9.617765e-03;3.42662;1
 19.54753; 1.37667; 1.034668e-02;3.42662;1
 19.54765; 1.38000; 1.109558e-02;3.42662;1
 19.54771; 1.38333; 1.152724e-02;3.42662;1
 19.54776; 1.38667; 1.185392e-02;3.42662;1
 19.54776; 1.39000; 1.186095e-02;3.42662;1
 19.54765; 1.39333; 1.185988e-02;3.42662;1
 19.54759; 1.39667; 1.188748e-02;3.42662;1
 19.54765; 1.40000; 1.198318e-02;3.42662;1
 19.54771; 1.40333; 1.208572e-02;3.42662;1
 19.54776; 1.40667; 1.232305e-02;3.42662;1
 19.54782; 1.41000; 1.298479e-02;3.42662;1
 19.54788; 1.41333; 1.343357e-02;3.42662;1
 19.54782; 1.41667; 1.340745e-02;3.42662;1
 19.54759; 1.42000; 1.266060e-02;3.42662;1
 19.54735; 1.42333; 1.187884e-02;3.42662;1
 19.54712; 1.42667; 1.139017e-02;3.42662;1
 19.54688; 1.43000; 1.150036e-02;3.42662;1
 19.54677; 1.43333; 1.175072e-02;3.42662;1
 19.54671; 1.43667; 1.207475e-02;3.42662;1
 19.54671; 1.44000; 1.263345e-02;3.42662;1
 19.54665; 1.44333; 1.276629e-02;3.42662;1
 19.54635; 1.44667; 1.235546e-02;3.42662;1
 19.54618; 1.45000; 1.118731e-02;3.42662;1
 19.54588; 1.45333; 1.028862e-02;3.42662;1
 19.54547; 1.45667; 9.458960e-03;3.42662;1
 19.54529; 1.46000; 8.788413e-03;3.42662;1
 19.54518; 1.46333; 8.359578e-03;3.42662;1
 19.54512; 1.46667; 8.182840e-03;3.42662;1
 19.54506; 1.47000; 8.138602e-03;3.42662;1
 19.54524; 1.47333; 7.960035e-03;3.42662;1
 19.54535; 1.47667; 7.659840e-03;3.42662;1
 19.54541; 1.48000; 7.187819e-03;3.42662;1
 19.54535; 1.48333; 6.392001e-03;3.42662;1
 19.54529; 1.48667; 5.477189e-03;3.42662;1
 19.54518; 1.49000; 4.413445e-03;3.42662;1
 19.54512; 1.49333; 3.744924e-03;3.42662;1
 19.54512; 1.49667; 3.962401e-03;3.42662;1
 19.54518; 1.50000; 4.621775e-03;3.42662;1
 19.54553; 1.50333; 5.471411e-03;3.42662;1
 19.54588; 1.50667; 5.909740e-03;3.42662;1
 19.54618; 1.51000; 6.197882e-03;3.42662;1
 19.54647; 1.51333; 6.492670e-03;3.42662;1
 19.54671; 1.51667; 6.843447e-03;3.42662;1
 19.54676; 1.52000; 7.316699e-03;3.42662;1
 19.54682; 1.52333; 7.689259e-03;3.42662;1
 19.54694; 1.52667; 7.941283e-03;3.42662;1
 19.54688; 1.53000; 8.273688e-03;3.42662;1
 19.54706; 1.53333; 8.709333e-03;3.42662;1
 19.54729; 1.53667; 9.210741e-03;3.42662;1
 19.54765; 1.54000; 9.753550e-03;3.42662;1
 19.54788; 1.54333; 1.017010e-02;3.42662;1
 19.54794; 1.54667; 1.035460e-02;3.42662;1
 19.54800; 1.55000; 1.020842e-02;3.42662;1
 19.54800; 1.55333; 9.840394e-03;3.42662;1
 19.54794; 1.55667; 9.487442e-03;3.42662;1
