#EXPORTTYPE:DATA SINGLE
#FILE:2502-089-208-02-03-PE1-30-300-20kmin-100ml-Ar.ngb-dd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:2502-089-208-02-03
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:2502-089-208
#DATE/TIME:10.07.2025 09:36
#CORR. FILE:2502-089-208-02-02-empty-30-300-20kmin-100ml-Ar.ngb-bd7
#TEMPCAL:04-09-2020 13:02
#SENSITIVITY:29-12-2022 20:43
#LABORATORY:RC Thermo
#OPERATOR:MC
#REMARK:2502-089-208-02-03-PE1-30-300-20kmin-100ml-Ar
#SAMPLE:PE1
#SAMPLE MASS /mg:1.74
#MATERIAL:poly
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Al, closed
#SAMPLE CRUCIBLE MASS /mg:41.65
#REFERENCE CRUCIBLE MASS /mg:41.59
#PURGE 1 MFC:ARGON,240,3 ml/min
#PURGE 2 MFC:NITROGEN,250,0 ml/min
#PROTECTIVE MFC:ARGON,240,3 ml/min
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:20°C....300°C/-50.0....20.0K/min
#SEGMENT:S1-7/7
#SEG. 1:20°C/00:08/20°C
#SEG. 2:20°C/20.0(K/min)/300°C
#SEG. 3:300°C/20.0(K/min)/20°C
#SEG. 4:20°C/00:08/20°C
#SEG. 5:20°C/20.0(K/min)/300°C
#SEG. 6:300°C/50.0(K/min)/30°C
#SEG. 7:30°C/00:05/30°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.55059; 0.57667;-3.741883e-02;3.42662;1
 19.55071; 0.58000;-3.551395e-02;3.42662;1
 19.55088; 0.58333;-3.363715e-02;3.42662;1
 19.55106; 0.58667;-3.200179e-02;3.42662;1
 19.55118; 0.59000;-3.088398e-02;3.42662;1
 19.55135; 0.59333;-3.007357e-02;3.42662;1
 19.55129; 0.59667;-2.996255e-02;3.42662;1
 19.55124; 0.60000;-3.008055e-02;3.42662;1
 19.55124; 0.60333;-3.046398e-02;3.42662;1
 19.55106; 0.60667;-3.063938e-02;3.42662;1
 19.55076; 0.61000;-3.077304e-02;3.42662;1
 19.55047; 0.61333;-3.092219e-02;3.42662;1
 19.55041; 0.61667;-3.104428e-02;3.42662;1
 19.55041; 0.62000;-3.145193e-02;3.42662;1
 19.55053; 0.62333;-3.194677e-02;3.42662;1
 19.55065; 0.62667;-3.252597e-02;3.42662;1
 19.55076; 0.63000;-3.307289e-02;3.42662;1
 19.55094; 0.63333;-3.400797e-02;3.42662;1
 19.55100; 0.63667;-3.467740e-02;3.42662;1
 19.55106; 0.64000;-3.508926e-02;3.42662;1
 19.55112; 0.64333;-3.516164e-02;3.42662;1
 19.55135; 0.64667;-3.486318e-02;3.42662;1
 19.55171; 0.65000;-3.422382e-02;3.42662;1
 19.55224; 0.65333;-3.282171e-02;3.42662;1
 19.55276; 0.65667;-3.189005e-02;3.42663;1
 19.55318; 0.66000;-3.106154e-02;3.42663;1
 19.55371; 0.66333;-3.050628e-02;3.42663;1
 19.55424; 0.66667;-3.001840e-02;3.42663;1
 19.55471; 0.67000;-2.929085e-02;3.42663;1
 19.55506; 0.67333;-2.813459e-02;3.42663;1
 19.55547; 0.67667;-2.587952e-02;3.42663;1
 19.55588; 0.68000;-2.304168e-02;3.42663;1
 19.55641; 0.68333;-2.019600e-02;3.42663;1
 19.55706; 0.68667;-1.824254e-02;3.42663;1
 19.55765; 0.69000;-1.702069e-02;3.42663;1
 19.55812; 0.69333;-1.609511e-02;3.42663;1
 19.55859; 0.69667;-1.504226e-02;3.42663;1
 19.55906; 0.70000;-1.431098e-02;3.42663;1
 19.55941; 0.70333;-1.365583e-02;3.42663;1
 19.55959; 0.70667;-1.308906e-02;3.42663;1
 19.55982; 0.71000;-1.255505e-02;3.42663;1
 19.56012; 0.71333;-1.217591e-02;3.42663;1
 19.56053; 0.71667;-1.208389e-02;3.42663;1
 19.56094; 0.72000;-1.230721e-02;3.42663;1
 19.56135; 0.72333;-1.285394e-02;3.42663;1
 19.56176; 0.72667;-1.348187e-02;3.42663;1
 19.56206; 0.73000;-1.441456e-02;3.42663;1
 19.56224; 0.73333;-1.589440e-02;3.42663;1
 19.56241; 0.73667;-1.742485e-02;3.42663;1
 19.56259; 0.74000;-1.851295e-02;3.42663;1
 19.56259; 0.74333;-1.880100e-02;3.42663;1
 19.56271; 0.74667;-1.889879e-02;3.42664;1
 19.56300; 0.75000;-1.898680e-02;3.42664;1
 19.56329; 0.75333;-1.940291e-02;3.42664;1
 19.56365; 0.75667;-1.992325e-02;3.42664;1
 19.56382; 0.76000;-2.049551e-02;3.42664;1
 19.56406; 0.76333;-2.113481e-02;3.42664;1
 19.56429; 0.76667;-2.145871e-02;3.42664;1
 19.56435; 0.77000;-2.157976e-02;3.42664;1
 19.56435; 0.77333;-2.132375e-02;3.42664;1
 19.56441; 0.77667;-2.120991e-02;3.42664;1
 19.56453; 0.78000;-2.102925e-02;3.42664;1
 19.56471; 0.78333;-2.100267e-02;3.42664;1
 19.56494; 0.78667;-2.103606e-02;3.42664;1
 19.56518; 0.79000;-2.104831e-02;3.42664;1
 19.56518; 0.79333;-2.106234e-02;3.42664;1
 19.56512; 0.79667;-2.126849e-02;3.42664;1
 19.56500; 0.80000;-2.196094e-02;3.42664;1
 19.56476; 0.80333;-2.234343e-02;3.42664;1
 19.56447; 0.80667;-2.262454e-02;3.42664;1
 19.56406; 0.81000;-2.257251e-02;3.42664;1
 19.56371; 0.81333;-2.305622e-02;3.42664;1
 19.56347; 0.81667;-2.333064e-02;3.42664;1
 19.56324; 0.82000;-2.440518e-02;3.42664;1
 19.56288; 0.82333;-2.627798e-02;3.42664;1
 19.56241; 0.82667;-2.949056e-02;3.42663;1
 19.56194; 0.83000;-3.366628e-02;3.42663;1
 19.56141; 0.83333;-3.769595e-02;3.42663;1
 19.56082; 0.83667;-4.135486e-02;3.42663;1
 19.56012; 0.84000;-4.381713e-02;3.42663;1
 19.55959; 0.84333;-4.584875e-02;3.42663;1
 19.55912; 0.84667;-4.745483e-02;3.42663;1
 19.55888; 0.85000;-4.904346e-02;3.42663;1
 19.55871; 0.85333;-5.085085e-02;3.42663;1
 19.55865; 0.85667;-5.288623e-02;3.42663;1
 19.55853; 0.86000;-5.497910e-02;3.42663;1
 19.55841; 0.86333;-5.660369e-02;3.42663;1
 19.55841; 0.86667;-5.760315e-02;3.42663;1
 19.55835; 0.87000;-5.849531e-02;3.42663;1
 19.55841; 0.87333;-5.996966e-02;3.42663;1
 19.55865; 0.87667;-5.908483e-02;3.42663;1
 19.55906; 0.88000;-5.731471e-02;3.42663;1
 19.55971; 0.88333;-5.420019e-02;3.42663;1
 19.56041; 0.88667;-5.277906e-02;3.42663;1
 19.56112; 0.89000;-5.080150e-02;3.42663;1
 19.56182; 0.89333;-4.816573e-02;3.42663;1
 19.56265; 0.89667;-4.582351e-02;3.42664;1
 19.56329; 0.90000;-4.270647e-02;3.42664;1
 19.56400; 0.90333;-3.850203e-02;3.42664;1
 19.56471; 0.90667;-3.196003e-02;3.42664;1
 19.56541; 0.91000;-2.516046e-02;3.42664;1
 19.56624; 0.91333;-1.823976e-02;3.42664;1
 19.56712; 0.91667;-1.284906e-02;3.42664;1
 19.56812; 0.92000;-8.468834e-03;3.42664;1
 19.56900; 0.92333;-5.789063e-03;3.42664;1
 19.56988; 0.92667;-3.936620e-03;3.42664;1
 19.57059; 0.93000;-2.628475e-03;3.42664;1
 19.57118; 0.93333;-1.677816e-03;3.42664;1
 19.57171; 0.93667;-4.058809e-04;3.42664;1
 19.57218; 0.94000; 9.476784e-04;3.42664;1
 19.57259; 0.94333; 2.697081e-03;3.42665;1
 19.57318; 0.94667; 4.461829e-03;3.42665;1
 19.57376; 0.95000; 6.409517e-03;3.42665;1
 19.57435; 0.95333; 7.670594e-03;3.42665;1
 19.57488; 0.95667; 8.284956e-03;3.42665;1
 19.57529; 0.96000; 8.049281e-03;3.42665;1
 19.57559; 0.96333; 7.952491e-03;3.42665;1
 19.57588; 0.96667; 7.879624e-03;3.42665;1
 19.57606; 0.97000; 8.164892e-03;3.42665;1
 19.57635; 0.97333; 8.342675e-03;3.42665;1
 19.57659; 0.97667; 8.533673e-03;3.42665;1
 19.57682; 0.98000; 8.624003e-03;3.42665;1
 19.57712; 0.98333; 8.603289e-03;3.42665;1
 19.57747; 0.98667; 8.427255e-03;3.42665;1
 19.57782; 0.99000; 8.028082e-03;3.42665;1
 19.57812; 0.99333; 7.368992e-03;3.42665;1
 19.57829; 0.99667; 6.848158e-03;3.42665;1
 19.57847; 1.00000; 6.505917e-03;3.42665;1
 19.57853; 1.00333; 6.392304e-03;3.42665;1
 19.57871; 1.00667; 6.218399e-03;3.42665;1
 19.57876; 1.01000; 5.979205e-03;3.42665;1
 19.57906; 1.01333; 5.717819e-03;3.42665;1
 19.57941; 1.01667; 5.372389e-03;3.42665;1
 19.57971; 1.02000; 4.867790e-03;3.42665;1
 19.57988; 1.02333; 4.444256e-03;3.42665;1
 19.58006; 1.02667; 3.837350e-03;3.42665;1
 19.58006; 1.03000; 3.023881e-03;3.42665;1
 19.57988; 1.03333; 1.956633e-03;3.42665;1
 19.57982; 1.03667; 1.112833e-03;3.42665;1
 19.57971; 1.04000; 5.398570e-04;3.42665;1
 19.57965; 1.04333; 1.772632e-04;3.42665;1
 19.57953; 1.04667;-3.995520e-04;3.42665;1
 19.57935; 1.05000;-1.311950e-03;3.42665;1
 19.57929; 1.05333;-3.057760e-03;3.42665;1
 19.57918; 1.05667;-5.271222e-03;3.42665;1
 19.57894; 1.06000;-8.117290e-03;3.42665;1
 19.57847; 1.06333;-1.141312e-02;3.42665;1
 19.57818; 1.06667;-1.475655e-02;3.42665;1
 19.57771; 1.07000;-1.786089e-02;3.42665;1
 19.57712; 1.07333;-2.009739e-02;3.42665;1
 19.57671; 1.07667;-2.206435e-02;3.42665;1
 19.57635; 1.08000;-2.417914e-02;3.42665;1
 19.57600; 1.08333;-2.677366e-02;3.42665;1
 19.57565; 1.08667;-2.971018e-02;3.42665;1
 19.57529; 1.09000;-3.279579e-02;3.42665;1
 19.57471; 1.09333;-3.643605e-02;3.42665;1
 19.57412; 1.09667;-4.008988e-02;3.42665;1
 19.57341; 1.10000;-4.338886e-02;3.42665;1
 19.57265; 1.10333;-4.585838e-02;3.42665;1
 19.57206; 1.10667;-4.814515e-02;3.42664;1
 19.57153; 1.11000;-4.967950e-02;3.42664;1
 19.57100; 1.11333;-5.084781e-02;3.42664;1
 19.57047; 1.11667;-5.186240e-02;3.42664;1
 19.57006; 1.12000;-5.331207e-02;3.42664;1
 19.56941; 1.12333;-5.541176e-02;3.42664;1
 19.56876; 1.12667;-5.856274e-02;3.42664;1
 19.56800; 1.13000;-6.181633e-02;3.42664;1
 19.56712; 1.13333;-6.465098e-02;3.42664;1
 19.56629; 1.13667;-6.633599e-02;3.42664;1
 19.56553; 1.14000;-6.711329e-02;3.42664;1
 19.56476; 1.14333;-6.796129e-02;3.42664;1
 19.56418; 1.14667;-6.895115e-02;3.42664;1
 19.56371; 1.15000;-7.088185e-02;3.42664;1
 19.56318; 1.15333;-7.270526e-02;3.42664;1
 19.56265; 1.15667;-7.470653e-02;3.42664;1
 19.56200; 1.16000;-7.707334e-02;3.42663;1
 19.56129; 1.16333;-7.941396e-02;3.42663;1
 19.56041; 1.16667;-8.137127e-02;3.42663;1
 19.55959; 1.17000;-8.272051e-02;3.42663;1
 19.55894; 1.17333;-8.389772e-02;3.42663;1
 19.55829; 1.17667;-8.444318e-02;3.42663;1
 19.55782; 1.18000;-8.483536e-02;3.42663;1
 19.55735; 1.18333;-8.522416e-02;3.42663;1
 19.55706; 1.18667;-8.609396e-02;3.42663;1
 19.55682; 1.19000;-8.736459e-02;3.42663;1
 19.55647; 1.19333;-8.836567e-02;3.42663;1
 19.55606; 1.19667;-8.902258e-02;3.42663;1
 19.55576; 1.20000;-8.949408e-02;3.42663;1
 19.55547; 1.20333;-8.903490e-02;3.42663;1
 19.55524; 1.20667;-8.841189e-02;3.42663;1
 19.55529; 1.21000;-8.680652e-02;3.42663;1
 19.55541; 1.21333;-8.569247e-02;3.42663;1
 19.55582; 1.21667;-8.426775e-02;3.42663;1
 19.55618; 1.22000;-8.272826e-02;3.42663;1
 19.55665; 1.22333;-8.074952e-02;3.42663;1
 19.55706; 1.22667;-7.878358e-02;3.42663;1
 19.55735; 1.23000;-7.582192e-02;3.42663;1
 19.55771; 1.23333;-7.183007e-02;3.42663;1
 19.55812; 1.23667;-6.601147e-02;3.42663;1
 19.55859; 1.24000;-5.951572e-02;3.42663;1
 19.55918; 1.24333;-5.340314e-02;3.42663;1
 19.55982; 1.24667;-4.838273e-02;3.42663;1
 19.56041; 1.25000;-4.481962e-02;3.42663;1
 19.56106; 1.25333;-4.205936e-02;3.42663;1
 19.56147; 1.25667;-4.072190e-02;3.42663;1
 19.56176; 1.26000;-3.972497e-02;3.42663;1
 19.56212; 1.26333;-3.869993e-02;3.42663;1
 19.56212; 1.26667;-3.687472e-02;3.42663;1
 19.56218; 1.27000;-3.502695e-02;3.42663;1
 19.56218; 1.27333;-3.257285e-02;3.42663;1
 19.56229; 1.27667;-3.021737e-02;3.42663;1
 19.56241; 1.28000;-2.810746e-02;3.42663;1
 19.56259; 1.28333;-2.721690e-02;3.42663;1
 19.56276; 1.28667;-2.701104e-02;3.42664;1
 19.56271; 1.29000;-2.820001e-02;3.42664;1
 19.56247; 1.29333;-2.985823e-02;3.42663;1
 19.56218; 1.29667;-3.186683e-02;3.42663;1
 19.56182; 1.30000;-3.326013e-02;3.42663;1
 19.56135; 1.30333;-3.430960e-02;3.42663;1
 19.56118; 1.30667;-3.528157e-02;3.42663;1
 19.56088; 1.31000;-3.604260e-02;3.42663;1
 19.56082; 1.31333;-3.723218e-02;3.42663;1
 19.56076; 1.31667;-3.850029e-02;3.42663;1
 19.56065; 1.32000;-4.024565e-02;3.42663;1
 19.56059; 1.32333;-4.180770e-02;3.42663;1
 19.56035; 1.32667;-4.328534e-02;3.42663;1
 19.56006; 1.33000;-4.429044e-02;3.42663;1
 19.55971; 1.33333;-4.527065e-02;3.42663;1
 19.55929; 1.33667;-4.593544e-02;3.42663;1
 19.55894; 1.34000;-4.633177e-02;3.42663;1
 19.55865; 1.34333;-4.665433e-02;3.42663;1
 19.55859; 1.34667;-4.707931e-02;3.42663;1
 19.55853; 1.35000;-4.755322e-02;3.42663;1
 19.55847; 1.35333;-4.836211e-02;3.42663;1
 19.55818; 1.35667;-4.915978e-02;3.42663;1
 19.55794; 1.36000;-5.050398e-02;3.42663;1
 19.55741; 1.36333;-5.147058e-02;3.42663;1
 19.55688; 1.36667;-5.254782e-02;3.42663;1
 19.55635; 1.37000;-5.279332e-02;3.42663;1
 19.55588; 1.37333;-5.284057e-02;3.42663;1
 19.55547; 1.37667;-5.302066e-02;3.42663;1
 19.55512; 1.38000;-5.368548e-02;3.42663;1
 19.55488; 1.38333;-5.523171e-02;3.42663;1
 19.55447; 1.38667;-5.699841e-02;3.42663;1
 19.55400; 1.39000;-5.936074e-02;3.42663;1
 19.55353; 1.39333;-6.135503e-02;3.42663;1
 19.55300; 1.39667;-6.314214e-02;3.42663;1
 19.55229; 1.40000;-6.451606e-02;3.42663;1
 19.55165; 1.40333;-6.583592e-02;3.42662;1
 19.55106; 1.40667;-6.701769e-02;3.42662;1
 19.55059; 1.41000;-6.792286e-02;3.42662;1
 19.55029; 1.41333;-6.884702e-02;3.42662;1
 19.54988; 1.41667;-7.011372e-02;3.42662;1
 19.54959; 1.42000;-7.153134e-02;3.42662;1
 19.54924; 1.42333;-7.280956e-02;3.42662;1
 19.54876; 1.42667;-7.368560e-02;3.42662;1
 19.54824; 1.43000;-7.441064e-02;3.42662;1
 19.54765; 1.43333;-7.496112e-02;3.42662;1
 19.54712; 1.43667;-7.540755e-02;3.42662;1
 19.54653; 1.44000;-7.540133e-02;3.42662;1
 19.54612; 1.44333;-7.505006e-02;3.42662;1
 19.54576; 1.44667;-7.466806e-02;3.42662;1
 19.54529; 1.45000;-7.476638e-02;3.42662;1
 19.54482; 1.45333;-7.560171e-02;3.42662;1
