#EXPORTTYPE:DATA SINGLE
#FILE:2502-089-208-02-07-PP2-30-300-20kmin-100ml-Ar.ngb-dd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:2502-089-208-02-07
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:2502-089-208
#DATE/TIME:10.07.2025 15:09
#CORR. FILE:2502-089-208-02-02-empty-30-300-20kmin-100ml-Ar.ngb-bd7
#TEMPCAL:04-09-2020 13:02
#SENSITIVITY:29-12-2022 20:43
#LABORATORY:RC Thermo
#OPERATOR:MC
#REMARK:2502-089-208-02-07-PP2-30-300-20kmin-100ml-Ar
#SAMPLE:PP2
#SAMPLE MASS /mg:1.17
#MATERIAL:poly
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Al, closed
#SAMPLE CRUCIBLE MASS /mg:41.65
#REFERENCE CRUCIBLE MASS /mg:41.59
#PURGE 1 MFC:ARGON,240,3 ml/min
#PURGE 2 MFC:NITROGEN,250,0 ml/min
#PROTECTIVE MFC:ARGON,240,3 ml/min
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:20°C....300°C/-50.0....20.0K/min
#SEGMENT:S1-7/7
#SEG. 1:20°C/00:08/20°C
#SEG. 2:20°C/20.0(K/min)/300°C
#SEG. 3:300°C/20.0(K/min)/20°C
#SEG. 4:20°C/00:08/20°C
#SEG. 5:20°C/20.0(K/min)/300°C
#SEG. 6:300°C/50.0(K/min)/30°C
#SEG. 7:30°C/00:05/30°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.51594; 0.10333;-1.280493e-02;3.42659;1
 19.51612; 0.10667;-1.359963e-02;3.42659;1
 19.51606; 0.11000;-1.447946e-02;3.42659;1
 19.51600; 0.11333;-1.529664e-02;3.42659;1
 19.51588; 0.11667;-1.580542e-02;3.42659;1
 19.51571; 0.12000;-1.618024e-02;3.42659;1
 19.51547; 0.12333;-1.645395e-02;3.42659;1
 19.51529; 0.12667;-1.672000e-02;3.42659;1
 19.51524; 0.13000;-1.691721e-02;3.42659;1
 19.51529; 0.13333;-1.694313e-02;3.42659;1
 19.51535; 0.13667;-1.690249e-02;3.42659;1
 19.51547; 0.14000;-1.685388e-02;3.42659;1
 19.51553; 0.14333;-1.681473e-02;3.42659;1
 19.51559; 0.14667;-1.668061e-02;3.42659;1
 19.51565; 0.15000;-1.653186e-02;3.42659;1
 19.51547; 0.15333;-1.641035e-02;3.42659;1
 19.51535; 0.15667;-1.610745e-02;3.42659;1
 19.51535; 0.16000;-1.548436e-02;3.42659;1
 19.51541; 0.16333;-1.441403e-02;3.42659;1
 19.51571; 0.16667;-1.348503e-02;3.42659;1
 19.51588; 0.17000;-1.268108e-02;3.42659;1
 19.51606; 0.17333;-1.208694e-02;3.42659;1
 19.51606; 0.17667;-1.151455e-02;3.42659;1
 19.51612; 0.18000;-1.100618e-02;3.42659;1
 19.51618; 0.18333;-1.064612e-02;3.42659;1
 19.51606; 0.18667;-1.024808e-02;3.42659;1
 19.51600; 0.19000;-9.727499e-03;3.42659;1
 19.51612; 0.19333;-9.125581e-03;3.42659;1
 19.51629; 0.19667;-8.526443e-03;3.42659;1
 19.51653; 0.20000;-7.997806e-03;3.42659;1
 19.51676; 0.20333;-7.558967e-03;3.42659;1
 19.51694; 0.20667;-7.200278e-03;3.42659;1
 19.51712; 0.21000;-7.029140e-03;3.42659;1
 19.51729; 0.21333;-6.989073e-03;3.42659;1
 19.51741; 0.21667;-6.924221e-03;3.42659;1
 19.51735; 0.22000;-6.613257e-03;3.42659;1
 19.51729; 0.22333;-5.929436e-03;3.42659;1
 19.51735; 0.22667;-4.959686e-03;3.42659;1
 19.51753; 0.23000;-4.041511e-03;3.42659;1
 19.51782; 0.23333;-3.345945e-03;3.42659;1
 19.51818; 0.23667;-2.856632e-03;3.42659;1
 19.51835; 0.24000;-2.294425e-03;3.42659;1
 19.51865; 0.24333;-1.674369e-03;3.42659;1
 19.51882; 0.24667;-1.091259e-03;3.42659;1
 19.51888; 0.25000;-7.050665e-04;3.42659;1
 19.51876; 0.25333;-4.716946e-04;3.42659;1
 19.51882; 0.25667;-3.308121e-04;3.42659;1
 19.51900; 0.26000; 9.746996e-05;3.42659;1
 19.51912; 0.26333; 6.962947e-04;3.42659;1
 19.51941; 0.26667; 1.367761e-03;3.42659;1
 19.51965; 0.27000; 1.831472e-03;3.42659;1
 19.51988; 0.27333; 2.135730e-03;3.42659;1
 19.52006; 0.27667; 2.302631e-03;3.42659;1
 19.52012; 0.28000; 2.481246e-03;3.42659;1
 19.52035; 0.28333; 2.748842e-03;3.42659;1
 19.52029; 0.28667; 3.145219e-03;3.42659;1
 19.52035; 0.29000; 3.547929e-03;3.42659;1
 19.52041; 0.29333; 4.120334e-03;3.42659;1
 19.52065; 0.29667; 4.712245e-03;3.42659;1
 19.52094; 0.30000; 5.281796e-03;3.42659;1
 19.52124; 0.30333; 5.658755e-03;3.42659;1
 19.52141; 0.30667; 6.071530e-03;3.42659;1
 19.52153; 0.31000; 6.435540e-03;3.42659;1
 19.52147; 0.31333; 6.774693e-03;3.42659;1
 19.52135; 0.31667; 7.058049e-03;3.42659;1
 19.52141; 0.32000; 7.433462e-03;3.42659;1
 19.52141; 0.32333; 7.796685e-03;3.42659;1
 19.52153; 0.32667; 8.195247e-03;3.42659;1
 19.52176; 0.33000; 8.520706e-03;3.42659;1
 19.52212; 0.33333; 8.741662e-03;3.42660;1
 19.52247; 0.33667; 8.964641e-03;3.42660;1
 19.52265; 0.34000; 9.244190e-03;3.42660;1
 19.52288; 0.34333; 9.563984e-03;3.42660;1
 19.52300; 0.34667; 9.618770e-03;3.42660;1
 19.52306; 0.35000; 9.554082e-03;3.42660;1
 19.52312; 0.35333; 9.370426e-03;3.42660;1
 19.52312; 0.35667; 9.163073e-03;3.42660;1
 19.52312; 0.36000; 8.855379e-03;3.42660;1
 19.52329; 0.36333; 8.759961e-03;3.42660;1
 19.52365; 0.36667; 8.895312e-03;3.42660;1
 19.52394; 0.37000; 9.201829e-03;3.42660;1
 19.52418; 0.37333; 9.121010e-03;3.42660;1
 19.52424; 0.37667; 8.725719e-03;3.42660;1
 19.52424; 0.38000; 8.052425e-03;3.42660;1
 19.52406; 0.38333; 7.497653e-03;3.42660;1
 19.52382; 0.38667; 7.161817e-03;3.42660;1
 19.52365; 0.39000; 6.856607e-03;3.42660;1
 19.52371; 0.39333; 6.578872e-03;3.42660;1
 19.52376; 0.39667; 6.191624e-03;3.42660;1
 19.52394; 0.40000; 5.704631e-03;3.42660;1
 19.52412; 0.40333; 5.030549e-03;3.42660;1
 19.52418; 0.40667; 4.048863e-03;3.42660;1
 19.52412; 0.41000; 3.018829e-03;3.42660;1
 19.52406; 0.41333; 2.046554e-03;3.42660;1
 19.52400; 0.41667; 1.334531e-03;3.42660;1
 19.52394; 0.42000; 7.878315e-04;3.42660;1
 19.52388; 0.42333; 1.715534e-04;3.42660;1
 19.52394; 0.42667;-4.331133e-04;3.42660;1
 19.52406; 0.43000;-1.097561e-03;3.42660;1
 19.52429; 0.43333;-1.628635e-03;3.42660;1
 19.52447; 0.43667;-2.340911e-03;3.42660;1
 19.52482; 0.44000;-2.969409e-03;3.42660;1
 19.52500; 0.44333;-3.520613e-03;3.42660;1
 19.52512; 0.44667;-3.846028e-03;3.42660;1
 19.52500; 0.45000;-4.165971e-03;3.42660;1
 19.52494; 0.45333;-4.392430e-03;3.42660;1
 19.52494; 0.45667;-4.615602e-03;3.42660;1
 19.52506; 0.46000;-4.411445e-03;3.42660;1
 19.52518; 0.46333;-4.157199e-03;3.42660;1
 19.52541; 0.46667;-3.830922e-03;3.42660;1
 19.52565; 0.47000;-3.849030e-03;3.42660;1
 19.52588; 0.47333;-3.931335e-03;3.42660;1
 19.52600; 0.47667;-3.886243e-03;3.42660;1
 19.52600; 0.48000;-3.709917e-03;3.42660;1
 19.52600; 0.48333;-3.299328e-03;3.42660;1
 19.52612; 0.48667;-2.834324e-03;3.42660;1
 19.52618; 0.49000;-2.279790e-03;3.42660;1
 19.52635; 0.49333;-1.764565e-03;3.42660;1
 19.52653; 0.49667;-1.262914e-03;3.42660;1
 19.52676; 0.50000;-7.909233e-04;3.42660;1
 19.52700; 0.50333;-4.093848e-04;3.42660;1
 19.52718; 0.50667; 7.430655e-05;3.42660;1
 19.52729; 0.51000; 4.416021e-04;3.42660;1
 19.52729; 0.51333; 8.899242e-04;3.42660;1
 19.52718; 0.51667; 1.233863e-03;3.42660;1
 19.52718; 0.52000; 1.649091e-03;3.42660;1
 19.52723; 0.52333; 2.031670e-03;3.42660;1
 19.52729; 0.52667; 2.377393e-03;3.42660;1
 19.52741; 0.53000; 2.706331e-03;3.42660;1
 19.52759; 0.53333; 2.912971e-03;3.42660;1
 19.52776; 0.53667; 3.300947e-03;3.42660;1
 19.52782; 0.54000; 3.322281e-03;3.42660;1
 19.52771; 0.54333; 3.228588e-03;3.42660;1
 19.52753; 0.54667; 2.658116e-03;3.42660;1
 19.52729; 0.55000; 2.161283e-03;3.42660;1
 19.52718; 0.55333; 1.881897e-03;3.42660;1
 19.52712; 0.55667; 1.581668e-03;3.42660;1
 19.52706; 0.56000; 1.629124e-03;3.42660;1
 19.52712; 0.56333; 1.190392e-03;3.42660;1
 19.52712; 0.56667; 5.567044e-04;3.42660;1
 19.52718; 0.57000;-9.502110e-04;3.42660;1
 19.52718; 0.57333;-2.971890e-03;3.42660;1
 19.52706; 0.57667;-5.196151e-03;3.42660;1
 19.52676; 0.58000;-7.051050e-03;3.42660;1
 19.52659; 0.58333;-8.382815e-03;3.42660;1
 19.52641; 0.58667;-9.652152e-03;3.42660;1
 19.52624; 0.59000;-1.080304e-02;3.42660;1
 19.52629; 0.59333;-1.180807e-02;3.42660;1
 19.52629; 0.59667;-1.249067e-02;3.42660;1
 19.52641; 0.60000;-1.313499e-02;3.42660;1
 19.52659; 0.60333;-1.365198e-02;3.42660;1
 19.52676; 0.60667;-1.390087e-02;3.42660;1
 19.52671; 0.61000;-1.388673e-02;3.42660;1
 19.52659; 0.61333;-1.361383e-02;3.42660;1
 19.52653; 0.61667;-1.325786e-02;3.42660;1
 19.52647; 0.62000;-1.268845e-02;3.42660;1
 19.52653; 0.62333;-1.200411e-02;3.42660;1
 19.52665; 0.62667;-1.050830e-02;3.42660;1
 19.52688; 0.63000;-9.107518e-03;3.42660;1
 19.52724; 0.63333;-8.125000e-03;3.42660;1
 19.52753; 0.63667;-7.607188e-03;3.42660;1
 19.52771; 0.64000;-7.166448e-03;3.42660;1
 19.52776; 0.64333;-6.409422e-03;3.42660;1
 19.52788; 0.64667;-5.894524e-03;3.42660;1
 19.52788; 0.65000;-5.264257e-03;3.42660;1
 19.52800; 0.65333;-4.250176e-03;3.42660;1
 19.52806; 0.65667;-2.887265e-03;3.42660;1
 19.52818; 0.66000;-1.454909e-03;3.42660;1
 19.52835; 0.66333;-3.376650e-04;3.42660;1
 19.52865; 0.66667; 4.240734e-04;3.42660;1
 19.52894; 0.67000; 9.332915e-04;3.42660;1
 19.52906; 0.67333; 1.462343e-03;3.42660;1
 19.52912; 0.67667; 2.142385e-03;3.42660;1
 19.52912; 0.68000; 3.043370e-03;3.42660;1
 19.52924; 0.68333; 4.023389e-03;3.42660;1
 19.52924; 0.68667; 4.444579e-03;3.42660;1
 19.52935; 0.69000; 4.468217e-03;3.42660;1
 19.52959; 0.69333; 4.137436e-03;3.42660;1
 19.52994; 0.69667; 3.920879e-03;3.42660;1
 19.53029; 0.70000; 3.811247e-03;3.42660;1
 19.53059; 0.70333; 3.890623e-03;3.42660;1
 19.53065; 0.70667; 3.773469e-03;3.42660;1
 19.53065; 0.71000; 3.264608e-03;3.42660;1
 19.53076; 0.71333; 2.273484e-03;3.42660;1
 19.53082; 0.71667; 1.377376e-03;3.42660;1
 19.53082; 0.72000; 4.379740e-04;3.42660;1
 19.53100; 0.72333;-4.157178e-04;3.42660;1
 19.53112; 0.72667;-1.391499e-03;3.42660;1
 19.53141; 0.73000;-2.189929e-03;3.42660;1
 19.53182; 0.73333;-3.018837e-03;3.42660;1
 19.53206; 0.73667;-3.771699e-03;3.42660;1
 19.53206; 0.74000;-4.714965e-03;3.42660;1
 19.53212; 0.74333;-5.510734e-03;3.42660;1
 19.53200; 0.74667;-6.172728e-03;3.42660;1
 19.53188; 0.75000;-6.558651e-03;3.42660;1
 19.53182; 0.75333;-6.940353e-03;3.42660;1
 19.53182; 0.75667;-7.379947e-03;3.42660;1
 19.53176; 0.76000;-7.812004e-03;3.42660;1
 19.53194; 0.76333;-8.226190e-03;3.42660;1
 19.53224; 0.76667;-8.544646e-03;3.42660;1
 19.53224; 0.77000;-8.757411e-03;3.42660;1
 19.53229; 0.77333;-8.965492e-03;3.42660;1
 19.53229; 0.77667;-9.277139e-03;3.42660;1
 19.53212; 0.78000;-9.639722e-03;3.42660;1
 19.53206; 0.78333;-1.003885e-02;3.42660;1
 19.53200; 0.78667;-1.029830e-02;3.42660;1
 19.53194; 0.79000;-1.042140e-02;3.42660;1
 19.53206; 0.79333;-1.044539e-02;3.42660;1
 19.53224; 0.79667;-1.047773e-02;3.42660;1
 19.53241; 0.80000;-1.057838e-02;3.42661;1
 19.53259; 0.80333;-1.059876e-02;3.42661;1
 19.53277; 0.80667;-1.051374e-02;3.42661;1
 19.53277; 0.81000;-1.030319e-02;3.42661;1
 19.53277; 0.81333;-1.007105e-02;3.42661;1
 19.53282; 0.81667;-9.837677e-03;3.42661;1
 19.53288; 0.82000;-9.588413e-03;3.42661;1
 19.53294; 0.82333;-9.402929e-03;3.42661;1
 19.53318; 0.82667;-9.245708e-03;3.42661;1
 19.53335; 0.83000;-8.971793e-03;3.42661;1
 19.53353; 0.83333;-8.419119e-03;3.42661;1
 19.53365; 0.83667;-7.820816e-03;3.42661;1
 19.53377; 0.84000;-7.164309e-03;3.42661;1
 19.53371; 0.84333;-6.630620e-03;3.42661;1
 19.53365; 0.84667;-6.035470e-03;3.42661;1
 19.53365; 0.85000;-5.549253e-03;3.42661;1
 19.53371; 0.85333;-5.122251e-03;3.42661;1
 19.53382; 0.85667;-4.740520e-03;3.42661;1
 19.53400; 0.86000;-4.352396e-03;3.42661;1
 19.53412; 0.86333;-3.970412e-03;3.42661;1
 19.53429; 0.86667;-3.543469e-03;3.42661;1
 19.53435; 0.87000;-3.052212e-03;3.42661;1
 19.53435; 0.87333;-2.610521e-03;3.42661;1
 19.53429; 0.87667;-2.282075e-03;3.42661;1
 19.53406; 0.88000;-2.136985e-03;3.42661;1
 19.53394; 0.88333;-1.925752e-03;3.42661;1
 19.53376; 0.88667;-1.861882e-03;3.42661;1
 19.53376; 0.89000;-1.868097e-03;3.42661;1
 19.53388; 0.89333;-2.050443e-03;3.42661;1
 19.53394; 0.89667;-2.198015e-03;3.42661;1
 19.53412; 0.90000;-2.284052e-03;3.42661;1
 19.53406; 0.90333;-2.389193e-03;3.42661;1
 19.53400; 0.90667;-2.691161e-03;3.42661;1
 19.53388; 0.91000;-3.195413e-03;3.42661;1
 19.53365; 0.91333;-3.825516e-03;3.42661;1
 19.53347; 0.91667;-4.298592e-03;3.42661;1
 19.53353; 0.92000;-4.814395e-03;3.42661;1
 19.53347; 0.92333;-5.047424e-03;3.42661;1
 19.53359; 0.92667;-5.329441e-03;3.42661;1
 19.53365; 0.93000;-5.746838e-03;3.42661;1
 19.53371; 0.93333;-6.780066e-03;3.42661;1
 19.53382; 0.93667;-8.115916e-03;3.42661;1
 19.53376; 0.94000;-9.585630e-03;3.42661;1
 19.53382; 0.94333;-1.083928e-02;3.42661;1
 19.53376; 0.94667;-1.195771e-02;3.42661;1
 19.53371; 0.95000;-1.297680e-02;3.42661;1
 19.53365; 0.95333;-1.389586e-02;3.42661;1
 19.53365; 0.95667;-1.451291e-02;3.42661;1
 19.53382; 0.96000;-1.497727e-02;3.42661;1
 19.53400; 0.96333;-1.543160e-02;3.42661;1
 19.53412; 0.96667;-1.617639e-02;3.42661;1
 19.53424; 0.97000;-1.692198e-02;3.42661;1
 19.53429; 0.97333;-1.759875e-02;3.42661;1
 19.53406; 0.97667;-1.808898e-02;3.42661;1
 19.53394; 0.98000;-1.847020e-02;3.42661;1
 19.53382; 0.98333;-1.873440e-02;3.42661;1
 19.53388; 0.98667;-1.856514e-02;3.42661;1
 19.53394; 0.99000;-1.797372e-02;3.42661;1
 19.53412; 0.99333;-1.716884e-02;3.42661;1
 19.53418; 0.99667;-1.656439e-02;3.42661;1
 19.53435; 1.00000;-1.621983e-02;3.42661;1
 19.53441; 1.00333;-1.613478e-02;3.42661;1
 19.53435; 1.00667;-1.626243e-02;3.42661;1
 19.53424; 1.01000;-1.635909e-02;3.42661;1
 19.53424; 1.01333;-1.633093e-02;3.42661;1
 19.53418; 1.01667;-1.586164e-02;3.42661;1
 19.53412; 1.02000;-1.535373e-02;3.42661;1
 19.53418; 1.02333;-1.510109e-02;3.42661;1
 19.53435; 1.02667;-1.535153e-02;3.42661;1
 19.53441; 1.03000;-1.572774e-02;3.42661;1
 19.53453; 1.03333;-1.599535e-02;3.42661;1
 19.53459; 1.03667;-1.626201e-02;3.42661;1
 19.53453; 1.04000;-1.658622e-02;3.42661;1
 19.53441; 1.04333;-1.677011e-02;3.42661;1
 19.53435; 1.04667;-1.712874e-02;3.42661;1
 19.53429; 1.05000;-1.718671e-02;3.42661;1
 19.53453; 1.05333;-1.722471e-02;3.42661;1
 19.53459; 1.05667;-1.695950e-02;3.42661;1
 19.53477; 1.06000;-1.695195e-02;3.42661;1
 19.53500; 1.06333;-1.697315e-02;3.42661;1
 19.53512; 1.06667;-1.700446e-02;3.42661;1
 19.53506; 1.07000;-1.693179e-02;3.42661;1
 19.53494; 1.07333;-1.694734e-02;3.42661;1
 19.53482; 1.07667;-1.691810e-02;3.42661;1
 19.53471; 1.08000;-1.701358e-02;3.42661;1
 19.53453; 1.08333;-1.695849e-02;3.42661;1
 19.53459; 1.08667;-1.689442e-02;3.42661;1
 19.53477; 1.09000;-1.677427e-02;3.42661;1
 19.53494; 1.09333;-1.674408e-02;3.42661;1
 19.53518; 1.09667;-1.670395e-02;3.42661;1
 19.53529; 1.10000;-1.671673e-02;3.42661;1
 19.53535; 1.10333;-1.652672e-02;3.42661;1
 19.53529; 1.10667;-1.624687e-02;3.42661;1
 19.53512; 1.11000;-1.576676e-02;3.42661;1
 19.53494; 1.11333;-1.543054e-02;3.42661;1
 19.53494; 1.11667;-1.500918e-02;3.42661;1
 19.53488; 1.12000;-1.432949e-02;3.42661;1
 19.53518; 1.12333;-1.348872e-02;3.42661;1
 19.53541; 1.12667;-1.261458e-02;3.42661;1
 19.53571; 1.13000;-1.207336e-02;3.42661;1
 19.53600; 1.13333;-1.147505e-02;3.42661;1
 19.53612; 1.13667;-1.085282e-02;3.42661;1
 19.53624; 1.14000;-1.003182e-02;3.42661;1
 19.53624; 1.14333;-9.303325e-03;3.42661;1
 19.53629; 1.14667;-8.480781e-03;3.42661;1
 19.53635; 1.15000;-7.662058e-03;3.42661;1
 19.53641; 1.15333;-6.609682e-03;3.42661;1
 19.53671; 1.15667;-5.672750e-03;3.42661;1
 19.53706; 1.16000;-4.783377e-03;3.42661;1
 19.53741; 1.16333;-4.129160e-03;3.42661;1
 19.53765; 1.16667;-3.577809e-03;3.42661;1
 19.53788; 1.17000;-3.165051e-03;3.42661;1
 19.53794; 1.17333;-2.799392e-03;3.42661;1
 19.53806; 1.17667;-2.405396e-03;3.42661;1
 19.53800; 1.18000;-1.856439e-03;3.42661;1
 19.53818; 1.18333;-1.445286e-03;3.42661;1
 19.53847; 1.18667;-1.199769e-03;3.42661;1
 19.53859; 1.19000;-1.191413e-03;3.42661;1
 19.53894; 1.19333;-1.179192e-03;3.42661;1
 19.53918; 1.19667;-1.179400e-03;3.42661;1
 19.53935; 1.20000;-1.247448e-03;3.42661;1
 19.53941; 1.20333;-1.567613e-03;3.42661;1
 19.53953; 1.20667;-1.940720e-03;3.42661;1
 19.53959; 1.21000;-2.296507e-03;3.42661;1
 19.53959; 1.21333;-2.284792e-03;3.42661;1
 19.53965; 1.21667;-2.304327e-03;3.42661;1
 19.53976; 1.22000;-2.353240e-03;3.42661;1
 19.53994; 1.22333;-2.618694e-03;3.42661;1
 19.54024; 1.22667;-2.837256e-03;3.42661;1
 19.54047; 1.23000;-3.085241e-03;3.42661;1
 19.54065; 1.23333;-3.321793e-03;3.42661;1
 19.54076; 1.23667;-3.601475e-03;3.42661;1
 19.54065; 1.24000;-3.853727e-03;3.42661;1
 19.54053; 1.24333;-4.100076e-03;3.42661;1
 19.54053; 1.24667;-4.310834e-03;3.42661;1
 19.54053; 1.25000;-4.503572e-03;3.42661;1
 19.54071; 1.25333;-4.646416e-03;3.42661;1
 19.54100; 1.25667;-4.773381e-03;3.42661;1
 19.54129; 1.26000;-4.878076e-03;3.42661;1
 19.54141; 1.26333;-4.933887e-03;3.42661;1
 19.54153; 1.26667;-4.908612e-03;3.42661;1
 19.54159; 1.27000;-4.797108e-03;3.42661;1
 19.54159; 1.27333;-4.671525e-03;3.42661;1
 19.54159; 1.27667;-4.621482e-03;3.42661;1
 19.54171; 1.28000;-4.347435e-03;3.42661;1
 19.54176; 1.28333;-3.980156e-03;3.42661;1
 19.54200; 1.28667;-3.323784e-03;3.42661;1
 19.54224; 1.29000;-2.817645e-03;3.42662;1
 19.54253; 1.29333;-2.279467e-03;3.42662;1
 19.54288; 1.29667;-1.791080e-03;3.42662;1
 19.54306; 1.30000;-1.406704e-03;3.42662;1
 19.54329; 1.30333;-1.140923e-03;3.42662;1
 19.54335; 1.30667;-9.737413e-04;3.42662;1
 19.54341; 1.31000;-6.910566e-04;3.42662;1
 19.54347; 1.31333;-4.137538e-04;3.42662;1
 19.54359; 1.31667;-9.966961e-05;3.42662;1
 19.54382; 1.32000; 4.656402e-05;3.42662;1
 19.54424; 1.32333; 1.877577e-04;3.42662;1
 19.54459; 1.32667; 1.760423e-04;3.42662;1
 19.54482; 1.33000; 1.277834e-04;3.42662;1
 19.54488; 1.33333;-1.731580e-04;3.42662;1
 19.54494; 1.33667;-3.467621e-04;3.42662;1
 19.54500; 1.34000;-3.239261e-04;3.42662;1
 19.54488; 1.34333; 1.617549e-05;3.42662;1
 19.54494; 1.34667; 2.344703e-04;3.42662;1
 19.54506; 1.35000; 3.160762e-04;3.42662;1
 19.54518; 1.35333; 3.665800e-04;3.42662;1
 19.54541; 1.35667; 4.729695e-04;3.42662;1
 19.54553; 1.36000; 6.772594e-04;3.42662;1
 19.54571; 1.36333; 7.189915e-04;3.42662;1
 19.54576; 1.36667; 4.855471e-04;3.42662;1
 19.54576; 1.37000;-2.532624e-04;3.42662;1
 19.54571; 1.37333;-1.065545e-03;3.42662;1
 19.54559; 1.37667;-1.645559e-03;3.42662;1
 19.54553; 1.38000;-1.956996e-03;3.42662;1
 19.54541; 1.38333;-2.174206e-03;3.42662;1
 19.54553; 1.38667;-2.723741e-03;3.42662;1
 19.54577; 1.39000;-3.397611e-03;3.42662;1
 19.54594; 1.39333;-4.336740e-03;3.42662;1
 19.54594; 1.39667;-5.452462e-03;3.42662;1
 19.54600; 1.40000;-6.622435e-03;3.42662;1
 19.54588; 1.40333;-7.750274e-03;3.42662;1
 19.54571; 1.40667;-8.648237e-03;3.42662;1
 19.54565; 1.41000;-9.463568e-03;3.42662;1
 19.54571; 1.41333;-1.022790e-02;3.42662;1
 19.54577; 1.41667;-1.077378e-02;3.42662;1
 19.54588; 1.42000;-1.127698e-02;3.42662;1
 19.54606; 1.42333;-1.171052e-02;3.42662;1
 19.54618; 1.42667;-1.234598e-02;3.42662;1
 19.54624; 1.43000;-1.304204e-02;3.42662;1
 19.54635; 1.43333;-1.360984e-02;3.42662;1
 19.54624; 1.43667;-1.400816e-02;3.42662;1
 19.54624; 1.44000;-1.417010e-02;3.42662;1
 19.54612; 1.44333;-1.427027e-02;3.42662;1
 19.54606; 1.44667;-1.420478e-02;3.42662;1
 19.54618; 1.45000;-1.388199e-02;3.42662;1
 19.54635; 1.45333;-1.373886e-02;3.42662;1
