#EXPORTTYPE:DATA SINGLE
#FILE:2502-089-208-02-06-PS2-30-300-20kmin-100ml-Ar.ngb-dd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:2502-089-208-02-06
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:2502-089-208
#DATE/TIME:10.07.2025 13:46
#CORR. FILE:2502-089-208-02-02-empty-30-300-20kmin-100ml-Ar.ngb-bd7
#TEMPCAL:04-09-2020 13:02
#SENSITIVITY:29-12-2022 20:43
#LABORATORY:RC Thermo
#OPERATOR:MC
#REMARK:2502-089-208-02-06-PS2-30-300-20kmin-100ml-Ar
#SAMPLE:PS2
#SAMPLE MASS /mg:0.55
#MATERIAL:poly
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Al, closed
#SAMPLE CRUCIBLE MASS /mg:41.65
#REFERENCE CRUCIBLE MASS /mg:41.59
#PURGE 1 MFC:ARGON,240,3 ml/min
#PURGE 2 MFC:NITROGEN,250,0 ml/min
#PROTECTIVE MFC:ARGON,240,3 ml/min
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:20°C....300°C/-50.0....20.0K/min
#SEGMENT:S1-7/7
#SEG. 1:20°C/00:08/20°C
#SEG. 2:20°C/20.0(K/min)/300°C
#SEG. 3:300°C/20.0(K/min)/20°C
#SEG. 4:20°C/00:08/20°C
#SEG. 5:20°C/20.0(K/min)/300°C
#SEG. 6:300°C/50.0(K/min)/30°C
#SEG. 7:30°C/00:05/30°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.51300; 0.42000;-4.469062e-03;3.42659;1
 19.51282; 0.42333;-4.876100e-03;3.42659;1
 19.51265; 0.42667;-5.019148e-03;3.42659;1
 19.51253; 0.43000;-4.624762e-03;3.42659;1
 19.51253; 0.43333;-4.077744e-03;3.42659;1
 19.51265; 0.43667;-3.776846e-03;3.42659;1
 19.51288; 0.44000;-3.558779e-03;3.42659;1
 19.51306; 0.44333;-2.994650e-03;3.42659;1
 19.51306; 0.44667;-2.751250e-03;3.42659;1
 19.51312; 0.45000;-3.677158e-03;3.42659;1
 19.51306; 0.45333;-6.258287e-03;3.42659;1
 19.51294; 0.45667;-9.193226e-03;3.42659;1
 19.51276; 0.46000;-1.099978e-02;3.42659;1
 19.51259; 0.46333;-1.196279e-02;3.42659;1
 19.51265; 0.46667;-1.197421e-02;3.42659;1
 19.51271; 0.47000;-1.306631e-02;3.42659;1
 19.51294; 0.47333;-1.454224e-02;3.42659;1
 19.51306; 0.47667;-1.753945e-02;3.42659;1
 19.51329; 0.48000;-2.156390e-02;3.42659;1
 19.51335; 0.48333;-2.607772e-02;3.42659;1
 19.51329; 0.48667;-2.964428e-02;3.42659;1
 19.51312; 0.49000;-3.237478e-02;3.42659;1
 19.51300; 0.49333;-3.460419e-02;3.42659;1
 19.51294; 0.49667;-3.704262e-02;3.42659;1
 19.51288; 0.50000;-3.901904e-02;3.42659;1
 19.51318; 0.50333;-4.053204e-02;3.42659;1
 19.51335; 0.50667;-4.150779e-02;3.42659;1
 19.51347; 0.51000;-4.254508e-02;3.42659;1
 19.51359; 0.51333;-4.382688e-02;3.42659;1
 19.51365; 0.51667;-4.511928e-02;3.42659;1
 19.51365; 0.52000;-4.599174e-02;3.42659;1
 19.51347; 0.52333;-4.644761e-02;3.42659;1
 19.51335; 0.52667;-4.650517e-02;3.42659;1
 19.51318; 0.53000;-4.590803e-02;3.42659;1
 19.51324; 0.53333;-4.469191e-02;3.42659;1
 19.51329; 0.53667;-4.323110e-02;3.42659;1
 19.51359; 0.54000;-4.198943e-02;3.42659;1
 19.51376; 0.54333;-4.123595e-02;3.42659;1
 19.51400; 0.54667;-4.056407e-02;3.42659;1
 19.51418; 0.55000;-4.039322e-02;3.42659;1
 19.51429; 0.55333;-3.966614e-02;3.42659;1
 19.51429; 0.55667;-3.893168e-02;3.42659;1
 19.51418; 0.56000;-3.702192e-02;3.42659;1
 19.51412; 0.56333;-3.469564e-02;3.42659;1
 19.51429; 0.56667;-3.217985e-02;3.42659;1
 19.51447; 0.57000;-2.992815e-02;3.42659;1
 19.51476; 0.57333;-2.819696e-02;3.42659;1
 19.51494; 0.57667;-2.656602e-02;3.42659;1
 19.51518; 0.58000;-2.568983e-02;3.42659;1
 19.51535; 0.58333;-2.501966e-02;3.42659;1
 19.51541; 0.58667;-2.466575e-02;3.42659;1
 19.51541; 0.59000;-2.432785e-02;3.42659;1
 19.51541; 0.59333;-2.385769e-02;3.42659;1
 19.51541; 0.59667;-2.334296e-02;3.42659;1
 19.51559; 0.60000;-2.296372e-02;3.42659;1
 19.51582; 0.60333;-2.259752e-02;3.42659;1
 19.51594; 0.60667;-2.211625e-02;3.42659;1
 19.51606; 0.61000;-2.139582e-02;3.42659;1
 19.51624; 0.61333;-2.131751e-02;3.42659;1
 19.51635; 0.61667;-2.210116e-02;3.42659;1
 19.51635; 0.62000;-2.293968e-02;3.42659;1
 19.51618; 0.62333;-2.341905e-02;3.42659;1
 19.51612; 0.62667;-2.270764e-02;3.42659;1
 19.51618; 0.63000;-2.145870e-02;3.42659;1
 19.51629; 0.63333;-1.982169e-02;3.42659;1
 19.51647; 0.63667;-1.816979e-02;3.42659;1
 19.51659; 0.64000;-1.680320e-02;3.42659;1
 19.51682; 0.64333;-1.599130e-02;3.42659;1
 19.51700; 0.64667;-1.586252e-02;3.42659;1
 19.51706; 0.65000;-1.577466e-02;3.42659;1
 19.51700; 0.65333;-1.524538e-02;3.42659;1
 19.51700; 0.65667;-1.421792e-02;3.42659;1
 19.51700; 0.66000;-1.237927e-02;3.42659;1
 19.51712; 0.66333;-1.014945e-02;3.42659;1
 19.51741; 0.66667;-7.764474e-03;3.42659;1
 19.51765; 0.67000;-5.784098e-03;3.42659;1
 19.51794; 0.67333;-4.000062e-03;3.42659;1
 19.51824; 0.67667;-2.090056e-03;3.42659;1
 19.51859; 0.68000;-4.744334e-04;3.42659;1
 19.51882; 0.68333; 6.769081e-04;3.42659;1
 19.51888; 0.68667; 6.166591e-04;3.42659;1
 19.51894; 0.69000;-9.307763e-05;3.42659;1
 19.51894; 0.69333;-6.938284e-04;3.42659;1
 19.51912; 0.69667;-6.905708e-04;3.42659;1
 19.51941; 0.70000;-4.881277e-04;3.42659;1
 19.51965; 0.70333;-2.946034e-04;3.42659;1
 19.52000; 0.70667;-4.017865e-04;3.42659;1
 19.52035; 0.71000;-8.711910e-04;3.42659;1
 19.52065; 0.71333;-2.224374e-03;3.42659;1
 19.52076; 0.71667;-4.059707e-03;3.42659;1
 19.52082; 0.72000;-6.415553e-03;3.42659;1
 19.52076; 0.72333;-8.515444e-03;3.42659;1
 19.52088; 0.72667;-1.020279e-02;3.42659;1
 19.52100; 0.73000;-1.114107e-02;3.42659;1
 19.52135; 0.73333;-1.226691e-02;3.42659;1
 19.52159; 0.73667;-1.357044e-02;3.42659;1
 19.52188; 0.74000;-1.488292e-02;3.42659;1
 19.52218; 0.74333;-1.603948e-02;3.42660;1
 19.52241; 0.74667;-1.751192e-02;3.42660;1
 19.52259; 0.75000;-1.942980e-02;3.42660;1
 19.52265; 0.75333;-2.159149e-02;3.42660;1
 19.52265; 0.75667;-2.348134e-02;3.42660;1
 19.52271; 0.76000;-2.509067e-02;3.42660;1
 19.52271; 0.76333;-2.614324e-02;3.42660;1
 19.52282; 0.76667;-2.701617e-02;3.42660;1
 19.52294; 0.77000;-2.755316e-02;3.42660;1
 19.52312; 0.77333;-2.765107e-02;3.42660;1
 19.52324; 0.77667;-2.832640e-02;3.42660;1
 19.52324; 0.78000;-2.961551e-02;3.42660;1
 19.52318; 0.78333;-3.200260e-02;3.42660;1
 19.52300; 0.78667;-3.403459e-02;3.42660;1
 19.52282; 0.79000;-3.565710e-02;3.42660;1
 19.52271; 0.79333;-3.614292e-02;3.42660;1
 19.52253; 0.79667;-3.610213e-02;3.42660;1
 19.52259; 0.80000;-3.615564e-02;3.42660;1
 19.52265; 0.80333;-3.707528e-02;3.42660;1
 19.52271; 0.80667;-3.855317e-02;3.42660;1
 19.52282; 0.81000;-4.043764e-02;3.42660;1
 19.52282; 0.81333;-4.234411e-02;3.42660;1
 19.52276; 0.81667;-4.403212e-02;3.42660;1
 19.52259; 0.82000;-4.545574e-02;3.42660;1
 19.52247; 0.82333;-4.673659e-02;3.42660;1
 19.52247; 0.82667;-4.796045e-02;3.42660;1
 19.52247; 0.83000;-4.861604e-02;3.42660;1
 19.52259; 0.83333;-4.838058e-02;3.42660;1
 19.52288; 0.83667;-4.776853e-02;3.42660;1
 19.52306; 0.84000;-4.688656e-02;3.42660;1
 19.52329; 0.84333;-4.679035e-02;3.42660;1
 19.52329; 0.84667;-4.668468e-02;3.42660;1
 19.52329; 0.85000;-4.671609e-02;3.42660;1
 19.52324; 0.85333;-4.649071e-02;3.42660;1
 19.52312; 0.85667;-4.580726e-02;3.42660;1
 19.52318; 0.86000;-4.482000e-02;3.42660;1
 19.52329; 0.86333;-4.311949e-02;3.42660;1
 19.52341; 0.86667;-4.193614e-02;3.42660;1
 19.52365; 0.87000;-4.105470e-02;3.42660;1
 19.52394; 0.87333;-4.073401e-02;3.42660;1
 19.52424; 0.87667;-4.045566e-02;3.42660;1
 19.52435; 0.88000;-4.000690e-02;3.42660;1
 19.52435; 0.88333;-3.922749e-02;3.42660;1
 19.52435; 0.88667;-3.833277e-02;3.42660;1
 19.52435; 0.89000;-3.756383e-02;3.42660;1
 19.52435; 0.89333;-3.680001e-02;3.42660;1
 19.52447; 0.89667;-3.557571e-02;3.42660;1
 19.52471; 0.90000;-3.404074e-02;3.42660;1
 19.52512; 0.90333;-3.232426e-02;3.42660;1
 19.52541; 0.90667;-3.077717e-02;3.42660;1
 19.52571; 0.91000;-2.961014e-02;3.42660;1
 19.52588; 0.91333;-2.863015e-02;3.42660;1
 19.52588; 0.91667;-2.792352e-02;3.42660;1
 19.52594; 0.92000;-2.725720e-02;3.42660;1
 19.52600; 0.92333;-2.618329e-02;3.42660;1
 19.52612; 0.92667;-2.431895e-02;3.42660;1
 19.52624; 0.93000;-2.190096e-02;3.42660;1
 19.52653; 0.93333;-1.967194e-02;3.42660;1
 19.52688; 0.93667;-1.760763e-02;3.42660;1
 19.52724; 0.94000;-1.561974e-02;3.42660;1
 19.52741; 0.94333;-1.417477e-02;3.42660;1
 19.52765; 0.94667;-1.305383e-02;3.42660;1
 19.52771; 0.95000;-1.206790e-02;3.42660;1
 19.52776; 0.95333;-1.079812e-02;3.42660;1
 19.52771; 0.95667;-9.163616e-03;3.42660;1
 19.52771; 0.96000;-7.115597e-03;3.42660;1
 19.52788; 0.96333;-4.903088e-03;3.42660;1
 19.52818; 0.96667;-2.861679e-03;3.42660;1
 19.52853; 0.97000;-1.156810e-03;3.42660;1
 19.52876; 0.97333; 3.906846e-04;3.42660;1
 19.52900; 0.97667; 1.464822e-03;3.42660;1
 19.52912; 0.98000; 2.276552e-03;3.42660;1
 19.52912; 0.98333; 2.997198e-03;3.42660;1
 19.52906; 0.98667; 3.611800e-03;3.42660;1
 19.52900; 0.99000; 4.323780e-03;3.42660;1
 19.52906; 0.99333; 5.113024e-03;3.42660;1
 19.52924; 0.99667; 5.983264e-03;3.42660;1
 19.52959; 1.00000; 6.829340e-03;3.42660;1
 19.52988; 1.00333; 7.560074e-03;3.42660;1
 19.53018; 1.00667; 8.164871e-03;3.42660;1
 19.53024; 1.01000; 8.087164e-03;3.42660;1
 19.53041; 1.01333; 7.354595e-03;3.42660;1
 19.53053; 1.01667; 6.620634e-03;3.42660;1
 19.53059; 1.02000; 6.080925e-03;3.42660;1
 19.53053; 1.02333; 5.928642e-03;3.42660;1
 19.53053; 1.02667; 5.765860e-03;3.42660;1
 19.53082; 1.03000; 5.754663e-03;3.42660;1
 19.53112; 1.03333; 5.729868e-03;3.42660;1
 19.53141; 1.03667; 5.588717e-03;3.42660;1
 19.53165; 1.04000; 5.285702e-03;3.42660;1
 19.53188; 1.04333; 4.821232e-03;3.42660;1
 19.53206; 1.04667; 4.114155e-03;3.42660;1
 19.53206; 1.05000; 3.517802e-03;3.42660;1
 19.53200; 1.05333; 2.809365e-03;3.42660;1
 19.53206; 1.05667; 2.404069e-03;3.42660;1
 19.53218; 1.06000; 2.070471e-03;3.42660;1
 19.53241; 1.06333; 2.076543e-03;3.42661;1
 19.53282; 1.06667; 2.157065e-03;3.42661;1
 19.53324; 1.07000; 2.288188e-03;3.42661;1
 19.53347; 1.07333; 2.069395e-03;3.42661;1
 19.53365; 1.07667; 1.604483e-03;3.42661;1
 19.53388; 1.08000; 7.749477e-04;3.42661;1
 19.53400; 1.08333; 4.845202e-05;3.42661;1
 19.53406; 1.08667;-5.573564e-04;3.42661;1
 19.53406; 1.09000;-7.642579e-04;3.42661;1
 19.53418; 1.09333;-8.788728e-04;3.42661;1
 19.53447; 1.09667;-9.624620e-04;3.42661;1
 19.53488; 1.10000;-1.051870e-03;3.42661;1
 19.53529; 1.10333;-7.584067e-04;3.42661;1
 19.53565; 1.10667;-5.004914e-04;3.42661;1
 19.53594; 1.11000;-3.801205e-04;3.42661;1
 19.53600; 1.11333;-5.747507e-04;3.42661;1
 19.53600; 1.11667;-6.650447e-04;3.42661;1
 19.53600; 1.12000;-4.791750e-04;3.42661;1
 19.53606; 1.12333;-9.513290e-05;3.42661;1
 19.53612; 1.12667; 3.924864e-04;3.42661;1
 19.53629; 1.13000; 5.885399e-04;3.42661;1
 19.53653; 1.13333; 8.587261e-04;3.42661;1
 19.53676; 1.13667; 1.168730e-03;3.42661;1
 19.53694; 1.14000; 8.078071e-04;3.42661;1
 19.53706; 1.14333;-4.510272e-04;3.42661;1
 19.53706; 1.14667;-2.333633e-03;3.42661;1
 19.53700; 1.15000;-4.094698e-03;3.42661;1
 19.53682; 1.15333;-5.385982e-03;3.42661;1
 19.53671; 1.15667;-6.414543e-03;3.42661;1
 19.53659; 1.16000;-6.869998e-03;3.42661;1
 19.53665; 1.16333;-8.038475e-03;3.42661;1
 19.53671; 1.16667;-9.820572e-03;3.42661;1
 19.53682; 1.17000;-1.225149e-02;3.42661;1
 19.53688; 1.17333;-1.495999e-02;3.42661;1
 19.53688; 1.17667;-1.784285e-02;3.42661;1
 19.53671; 1.18000;-2.080598e-02;3.42661;1
 19.53641; 1.18333;-2.354782e-02;3.42661;1
 19.53624; 1.18667;-2.615342e-02;3.42661;1
 19.53612; 1.19000;-2.857576e-02;3.42661;1
 19.53612; 1.19333;-3.033762e-02;3.42661;1
 19.53618; 1.19667;-3.200058e-02;3.42661;1
 19.53624; 1.20000;-3.353852e-02;3.42661;1
 19.53641; 1.20333;-3.547726e-02;3.42661;1
 19.53647; 1.20667;-3.775808e-02;3.42661;1
 19.53635; 1.21000;-4.135839e-02;3.42661;1
 19.53618; 1.21333;-4.523771e-02;3.42661;1
 19.53600; 1.21667;-4.912817e-02;3.42661;1
 19.53582; 1.22000;-5.097811e-02;3.42661;1
 19.53559; 1.22333;-5.285677e-02;3.42661;1
 19.53547; 1.22667;-5.379788e-02;3.42661;1
 19.53541; 1.23000;-5.624623e-02;3.42661;1
 19.53547; 1.23333;-5.883120e-02;3.42661;1
 19.53547; 1.23667;-6.270217e-02;3.42661;1
 19.53559; 1.24000;-6.702512e-02;3.42661;1
 19.53547; 1.24333;-7.197463e-02;3.42661;1
 19.53529; 1.24667;-7.655249e-02;3.42661;1
 19.53494; 1.25000;-8.056102e-02;3.42661;1
 19.53465; 1.25333;-8.376129e-02;3.42661;1
 19.53435; 1.25667;-8.636607e-02;3.42661;1
 19.53412; 1.26000;-8.848250e-02;3.42661;1
 19.53412; 1.26333;-9.044471e-02;3.42661;1
 19.53424; 1.26667;-9.247330e-02;3.42661;1
 19.53424; 1.27000;-9.454222e-02;3.42661;1
 19.53418; 1.27333;-9.720655e-02;3.42661;1
 19.53400; 1.27667;-9.993040e-02;3.42661;1
 19.53382; 1.28000;     -0.10247;3.42661;1
 19.53353; 1.28333;     -0.10407;3.42661;1
 19.53335; 1.28667;     -0.10533;3.42661;1
 19.53318; 1.29000;     -0.10567;3.42661;1
 19.53324; 1.29333;     -0.10544;3.42661;1
 19.53324; 1.29667;     -0.10515;3.42661;1
 19.53329; 1.30000;     -0.10549;3.42661;1
 19.53329; 1.30333;     -0.10626;3.42661;1
 19.53341; 1.30667;     -0.10687;3.42661;1
 19.53335; 1.31000;     -0.10680;3.42661;1
 19.53329; 1.31333;     -0.10636;3.42661;1
 19.53329; 1.31667;     -0.10621;3.42661;1
 19.53318; 1.32000;     -0.10654;3.42661;1
 19.53318; 1.32333;     -0.10533;3.42661;1
 19.53324; 1.32667;     -0.10259;3.42661;1
 19.53347; 1.33000;-9.890596e-02;3.42661;1
 19.53376; 1.33333;-9.573826e-02;3.42661;1
 19.53406; 1.33667;-9.309370e-02;3.42661;1
 19.53435; 1.34000;-9.107796e-02;3.42661;1
 19.53453; 1.34333;-9.001186e-02;3.42661;1
 19.53453; 1.34667;-8.853556e-02;3.42661;1
 19.53453; 1.35000;-8.529670e-02;3.42661;1
 19.53465; 1.35333;-8.101003e-02;3.42661;1
 19.53488; 1.35667;-7.518655e-02;3.42661;1
 19.53524; 1.36000;-7.002241e-02;3.42661;1
 19.53553; 1.36333;-6.445770e-02;3.42661;1
 19.53594; 1.36667;-6.038978e-02;3.42661;1
 19.53629; 1.37000;-5.666169e-02;3.42661;1
 19.53647; 1.37333;-5.375289e-02;3.42661;1
 19.53665; 1.37667;-5.161730e-02;3.42661;1
 19.53671; 1.38000;-4.929401e-02;3.42661;1
 19.53682; 1.38333;-4.700064e-02;3.42661;1
 19.53694; 1.38667;-4.435829e-02;3.42661;1
 19.53706; 1.39000;-4.241781e-02;3.42661;1
 19.53729; 1.39333;-4.077180e-02;3.42661;1
 19.53759; 1.39667;-3.940268e-02;3.42661;1
 19.53788; 1.40000;-3.837785e-02;3.42661;1
 19.53818; 1.40333;-3.828834e-02;3.42661;1
 19.53841; 1.40667;-3.891391e-02;3.42661;1
 19.53841; 1.41000;-4.039018e-02;3.42661;1
 19.53835; 1.41333;-4.116383e-02;3.42661;1
 19.53824; 1.41667;-4.058446e-02;3.42661;1
 19.53829; 1.42000;-3.901098e-02;3.42661;1
 19.53835; 1.42333;-3.738420e-02;3.42661;1
 19.53853; 1.42667;-3.668917e-02;3.42661;1
 19.53877; 1.43000;-3.615866e-02;3.42661;1
 19.53894; 1.43333;-3.564995e-02;3.42661;1
 19.53918; 1.43667;-3.519629e-02;3.42661;1
 19.53929; 1.44000;-3.470687e-02;3.42661;1
 19.53924; 1.44333;-3.427384e-02;3.42661;1
 19.53918; 1.44667;-3.387430e-02;3.42661;1
 19.53912; 1.45000;-3.348994e-02;3.42661;1
 19.53912; 1.45333;-3.317858e-02;3.42661;1
 19.53918; 1.45667;-3.265405e-02;3.42661;1
