#EXPORTTYPE:DATA SINGLE
#FILE:2502-089-208-02-04-PE2-30-300-20kmin-100ml-Ar.ngb-dd7
#FORMAT:NETZSCH5
#FTYPE:ANSI
#IDENTITY:2502-089-208-02-04
#DECIMAL:POINT
#SEPARATOR:SEMICOLON
#MTYPE:DSC
#INSTRUMENT:NETZSCH DSC 204F1 Phoenix
#PROJECT:2502-089-208
#DATE/TIME:10.07.2025 10:56
#CORR. FILE:2502-089-208-02-02-empty-30-300-20kmin-100ml-Ar.ngb-bd7
#TEMPCAL:04-09-2020 13:02
#SENSITIVITY:29-12-2022 20:43
#LABORATORY:RC Thermo
#OPERATOR:MC
#REMARK:2502-089-208-02-04-PE2-30-300-20kmin-100ml-Ar
#SAMPLE:PE2
#SAMPLE MASS /mg:1.67
#MATERIAL:poly
#REFERENCE:empty
#REFERENCE MASS /mg:0
#TYPE OF CRUCIBLE:Concavus Al, closed
#SAMPLE CRUCIBLE MASS /mg:41.65
#REFERENCE CRUCIBLE MASS /mg:41.59
#PURGE 1 MFC:ARGON,240,3 ml/min
#PURGE 2 MFC:NITROGEN,250,0 ml/min
#PROTECTIVE MFC:ARGON,240,3 ml/min
#M.RANGE /µV:5000
#TAU-R:---
#CORR. CODE:020
#EXO:-1
#RANGE:20°C....300°C/-50.0....20.0K/min
#SEGMENT:S1-7/7
#SEG. 1:20°C/00:08/20°C
#SEG. 2:20°C/20.0(K/min)/300°C
#SEG. 3:300°C/20.0(K/min)/20°C
#SEG. 4:20°C/00:08/20°C
#SEG. 5:20°C/20.0(K/min)/300°C
#SEG. 6:300°C/50.0(K/min)/30°C
#SEG. 7:30°C/00:05/30°C

##Temp./°C;Time/min;DSC/(mW/mg);Sensit./(uV/mW);Segment
 19.52600; 0.00000;-1.439577e-02;3.42660;1
 19.52533; 0.00333;-1.503633e-02;3.42660;1
 19.52520; 0.00667;-1.567637e-02;3.42660;1
 19.52543; 0.01000;-1.616797e-02;3.42660;1
 19.52533; 0.01333;-1.639298e-02;3.42660;1
 19.52536; 0.01667;-1.615907e-02;3.42660;1
 19.52515; 0.02000;-1.577489e-02;3.42660;1
 19.52487; 0.02333;-1.539443e-02;3.42660;1
 19.52488; 0.02667;-1.516964e-02;3.42660;1
 19.52488; 0.03000;-1.496291e-02;3.42660;1
 19.52494; 0.03333;-1.478312e-02;3.42660;1
 19.52500; 0.03667;-1.464141e-02;3.42660;1
 19.52494; 0.04000;-1.443495e-02;3.42660;1
 19.52482; 0.04333;-1.433438e-02;3.42660;1
 19.52471; 0.04667;-1.426686e-02;3.42660;1
 19.52441; 0.05000;-1.432517e-02;3.42660;1
 19.52435; 0.05333;-1.432636e-02;3.42660;1
 19.52424; 0.05667;-1.430320e-02;3.42660;1
 19.52424; 0.06000;-1.427943e-02;3.42660;1
 19.52412; 0.06333;-1.438224e-02;3.42660;1
 19.52418; 0.06667;-1.462503e-02;3.42660;1
 19.52412; 0.07000;-1.496633e-02;3.42660;1
 19.52406; 0.07333;-1.534529e-02;3.42660;1
 19.52394; 0.07667;-1.585869e-02;3.42660;1
 19.52371; 0.08000;-1.637521e-02;3.42660;1
 19.52353; 0.08333;-1.684023e-02;3.42660;1
 19.52335; 0.08667;-1.715588e-02;3.42660;1
 19.52318; 0.09000;-1.742044e-02;3.42660;1
 19.52312; 0.09333;-1.763048e-02;3.42660;1
 19.52312; 0.09667;-1.788235e-02;3.42660;1
 19.52324; 0.10000;-1.807151e-02;3.42660;1
 19.52329; 0.10333;-1.830141e-02;3.42660;1
 19.52335; 0.10667;-1.855472e-02;3.42660;1
 19.52329; 0.11000;-1.881265e-02;3.42660;1
 19.52318; 0.11333;-1.892434e-02;3.42660;1
 19.52300; 0.11667;-1.880828e-02;3.42660;1
 19.52306; 0.12000;-1.826995e-02;3.42660;1
 19.52306; 0.12333;-1.754111e-02;3.42660;1
 19.52324; 0.12667;-1.641827e-02;3.42660;1
 19.52353; 0.13000;-1.552336e-02;3.42660;1
 19.52382; 0.13333;-1.456260e-02;3.42660;1
 19.52412; 0.13667;-1.386303e-02;3.42660;1
 19.52429; 0.14000;-1.326509e-02;3.42660;1
 19.52441; 0.14333;-1.272748e-02;3.42660;1
 19.52447; 0.14667;-1.203487e-02;3.42660;1
 19.52447; 0.15000;-1.091034e-02;3.42660;1
 19.52465; 0.15333;-9.652123e-03;3.42660;1
 19.52471; 0.15667;-8.104723e-03;3.42660;1
 19.52506; 0.16000;-6.635203e-03;3.42660;1
 19.52541; 0.16333;-5.198463e-03;3.42660;1
 19.52576; 0.16667;-4.108732e-03;3.42660;1
 19.52606; 0.17000;-3.203613e-03;3.42660;1
 19.52624; 0.17333;-2.504263e-03;3.42660;1
 19.52635; 0.17667;-1.898511e-03;3.42660;1
 19.52641; 0.18000;-1.370181e-03;3.42660;1
 19.52641; 0.18333;-6.494991e-04;3.42660;1
 19.52641; 0.18667; 6.343334e-05;3.42660;1
 19.52647; 0.19000; 6.929129e-04;3.42660;1
 19.52665; 0.19333; 1.051306e-03;3.42660;1
 19.52682; 0.19667; 1.269177e-03;3.42660;1
 19.52694; 0.20000; 1.400314e-03;3.42660;1
 19.52706; 0.20333; 1.322903e-03;3.42660;1
 19.52718; 0.20667; 1.015121e-03;3.42660;1
 19.52700; 0.21000; 5.053314e-04;3.42660;1
 19.52694; 0.21333; 1.175444e-04;3.42660;1
 19.52671; 0.21667; 1.195755e-05;3.42660;1
 19.52659; 0.22000; 2.988346e-05;3.42660;1
 19.52659; 0.22333; 3.415401e-05;3.42660;1
 19.52665; 0.22667;-2.437236e-04;3.42660;1
 19.52682; 0.23000;-5.939610e-04;3.42660;1
 19.52694; 0.23333;-1.033953e-03;3.42660;1
 19.52706; 0.23667;-1.461977e-03;3.42660;1
 19.52712; 0.24000;-1.877502e-03;3.42660;1
 19.52706; 0.24333;-2.149400e-03;3.42660;1
 19.52700; 0.24667;-2.342773e-03;3.42660;1
 19.52688; 0.25000;-2.620880e-03;3.42660;1
 19.52682; 0.25333;-2.965274e-03;3.42660;1
 19.52700; 0.25667;-3.347863e-03;3.42660;1
 19.52724; 0.26000;-3.620668e-03;3.42660;1
 19.52729; 0.26333;-3.851788e-03;3.42660;1
 19.52759; 0.26667;-4.031412e-03;3.42660;1
 19.52776; 0.27000;-4.174090e-03;3.42660;1
 19.52776; 0.27333;-4.500360e-03;3.42660;1
 19.52771; 0.27667;-4.795049e-03;3.42660;1
 19.52753; 0.28000;-5.106278e-03;3.42660;1
 19.52741; 0.28333;-5.126559e-03;3.42660;1
 19.52724; 0.28667;-5.040096e-03;3.42660;1
 19.52718; 0.29000;-4.944873e-03;3.42660;1
 19.52718; 0.29333;-5.060990e-03;3.42660;1
 19.52724; 0.29667;-5.351179e-03;3.42660;1
 19.52741; 0.30000;-5.900685e-03;3.42660;1
 19.52741; 0.30333;-6.551683e-03;3.42660;1
 19.52735; 0.30667;-7.358485e-03;3.42660;1
 19.52723; 0.31000;-7.937020e-03;3.42660;1
 19.52694; 0.31333;-8.442758e-03;3.42660;1
 19.52671; 0.31667;-8.815943e-03;3.42660;1
 19.52665; 0.32000;-9.142453e-03;3.42660;1
 19.52665; 0.32333;-9.408352e-03;3.42660;1
 19.52671; 0.32667;-9.669855e-03;3.42660;1
 19.52682; 0.33000;-1.002595e-02;3.42660;1
 19.52694; 0.33333;-1.041590e-02;3.42660;1
 19.52700; 0.33667;-1.083404e-02;3.42660;1
 19.52700; 0.34000;-1.105619e-02;3.42660;1
 19.52700; 0.34333;-1.112545e-02;3.42660;1
 19.52688; 0.34667;-1.109633e-02;3.42660;1
 19.52682; 0.35000;-1.103632e-02;3.42660;1
 19.52682; 0.35333;-1.075977e-02;3.42660;1
 19.52682; 0.35667;-1.026771e-02;3.42660;1
 19.52706; 0.36000;-9.763077e-03;3.42660;1
 19.52723; 0.36333;-9.279057e-03;3.42660;1
 19.52747; 0.36667;-8.883405e-03;3.42660;1
 19.52765; 0.37000;-8.389364e-03;3.42660;1
 19.52771; 0.37333;-8.010399e-03;3.42660;1
 19.52771; 0.37667;-7.566970e-03;3.42660;1
 19.52765; 0.38000;-7.188933e-03;3.42660;1
 19.52759; 0.38333;-6.789157e-03;3.42660;1
 19.52759; 0.38667;-6.295481e-03;3.42660;1
 19.52759; 0.39000;-5.990897e-03;3.42660;1
 19.52782; 0.39333;-5.712113e-03;3.42660;1
 19.52794; 0.39667;-5.501793e-03;3.42660;1
 19.52806; 0.40000;-5.485544e-03;3.42660;1
 19.52812; 0.40333;-5.730736e-03;3.42660;1
 19.52800; 0.40667;-6.437575e-03;3.42660;1
 19.52776; 0.41000;-7.039526e-03;3.42660;1
 19.52741; 0.41333;-7.688098e-03;3.42660;1
 19.52712; 0.41667;-8.130695e-03;3.42660;1
 19.52694; 0.42000;-8.418760e-03;3.42660;1
 19.52682; 0.42333;-8.707460e-03;3.42660;1
 19.52676; 0.42667;-9.349449e-03;3.42660;1
 19.52676; 0.43000;-1.033810e-02;3.42660;1
 19.52671; 0.43333;-1.159218e-02;3.42660;1
 19.52659; 0.43667;-1.292620e-02;3.42660;1
 19.52635; 0.44000;-1.400443e-02;3.42660;1
 19.52612; 0.44333;-1.475746e-02;3.42660;1
 19.52594; 0.44667;-1.513691e-02;3.42660;1
 19.52571; 0.45000;-1.561809e-02;3.42660;1
 19.52559; 0.45333;-1.603648e-02;3.42660;1
 19.52565; 0.45667;-1.627226e-02;3.42660;1
 19.52582; 0.46000;-1.619195e-02;3.42660;1
 19.52600; 0.46333;-1.597767e-02;3.42660;1
 19.52629; 0.46667;-1.571861e-02;3.42660;1
 19.52653; 0.47000;-1.542246e-02;3.42660;1
 19.52659; 0.47333;-1.511652e-02;3.42660;1
 19.52665; 0.47667;-1.461010e-02;3.42660;1
 19.52671; 0.48000;-1.404623e-02;3.42660;1
 19.52682; 0.48333;-1.313812e-02;3.42660;1
 19.52700; 0.48667;-1.198521e-02;3.42660;1
 19.52729; 0.49000;-1.058280e-02;3.42660;1
 19.52759; 0.49333;-9.287149e-03;3.42660;1
 19.52806; 0.49667;-8.230415e-03;3.42660;1
 19.52853; 0.50000;-7.342994e-03;3.42660;1
 19.52894; 0.50333;-6.708462e-03;3.42660;1
 19.52912; 0.50667;-6.007477e-03;3.42660;1
 19.52929; 0.51000;-5.308367e-03;3.42660;1
 19.52929; 0.51333;-4.173109e-03;3.42660;1
 19.52935; 0.51667;-2.897985e-03;3.42660;1
 19.52965; 0.52000;-1.340494e-03;3.42660;1
 19.52982; 0.52333; 2.194646e-05;3.42660;1
 19.53018; 0.52667; 1.213180e-03;3.42660;1
 19.53059; 0.53000; 2.090923e-03;3.42660;1
 19.53094; 0.53333; 2.834904e-03;3.42660;1
 19.53118; 0.53667; 3.381263e-03;3.42660;1
 19.53135; 0.54000; 3.934882e-03;3.42660;1
 19.53147; 0.54333; 4.584214e-03;3.42660;1
 19.53153; 0.54667; 5.405836e-03;3.42660;1
 19.53165; 0.55000; 6.108570e-03;3.42660;1
 19.53176; 0.55333; 6.703561e-03;3.42660;1
 19.53188; 0.55667; 7.024977e-03;3.42660;1
 19.53200; 0.56000; 7.243149e-03;3.42660;1
 19.53229; 0.56333; 7.358193e-03;3.42660;1
 19.53259; 0.56667; 7.307206e-03;3.42661;1
 19.53282; 0.57000; 7.035245e-03;3.42661;1
 19.53300; 0.57333; 6.719235e-03;3.42661;1
 19.53294; 0.57667; 6.529445e-03;3.42661;1
 19.53300; 0.58000; 6.698486e-03;3.42661;1
 19.53300; 0.58333; 6.894525e-03;3.42661;1
 19.53306; 0.58667; 7.071440e-03;3.42661;1
 19.53324; 0.59000; 6.960520e-03;3.42661;1
 19.53347; 0.59333; 6.841069e-03;3.42661;1
 19.53365; 0.59667; 6.700630e-03;3.42661;1
 19.53377; 0.60000; 6.472104e-03;3.42661;1
 19.53394; 0.60333; 6.183623e-03;3.42661;1
 19.53400; 0.60667; 5.981741e-03;3.42661;1
 19.53406; 0.61000; 5.933057e-03;3.42661;1
 19.53412; 0.61333; 5.908558e-03;3.42661;1
 19.53412; 0.61667; 5.873800e-03;3.42661;1
 19.53429; 0.62000; 5.795159e-03;3.42661;1
 19.53429; 0.62333; 5.677073e-03;3.42661;1
 19.53453; 0.62667; 5.566810e-03;3.42661;1
 19.53465; 0.63000; 5.514074e-03;3.42661;1
 19.53476; 0.63333; 5.431152e-03;3.42661;1
 19.53482; 0.63667; 5.416892e-03;3.42661;1
 19.53476; 0.64000; 5.365031e-03;3.42661;1
 19.53476; 0.64333; 5.355855e-03;3.42661;1
 19.53471; 0.64667; 5.250237e-03;3.42661;1
 19.53471; 0.65000; 5.264872e-03;3.42661;1
 19.53476; 0.65333; 5.346574e-03;3.42661;1
 19.53494; 0.65667; 5.360646e-03;3.42661;1
 19.53512; 0.66000; 5.267423e-03;3.42661;1
 19.53535; 0.66333; 5.058197e-03;3.42661;1
 19.53541; 0.66667; 4.831931e-03;3.42661;1
 19.53547; 0.67000; 4.706961e-03;3.42661;1
 19.53559; 0.67333; 4.716845e-03;3.42661;1
 19.53553; 0.67667; 4.830306e-03;3.42661;1
 19.53571; 0.68000; 4.874355e-03;3.42661;1
 19.53571; 0.68333; 5.023564e-03;3.42661;1
 19.53594; 0.68667; 5.063425e-03;3.42661;1
 19.53629; 0.69000; 4.962338e-03;3.42661;1
 19.53671; 0.69333; 4.689023e-03;3.42661;1
 19.53718; 0.69667; 4.450445e-03;3.42661;1
 19.53741; 0.70000; 4.242667e-03;3.42661;1
 19.53759; 0.70333; 4.190347e-03;3.42661;1
 19.53765; 0.70667; 4.208815e-03;3.42661;1
 19.53771; 0.71000; 4.274237e-03;3.42661;1
 19.53776; 0.71333; 4.227886e-03;3.42661;1
 19.53788; 0.71667; 4.285507e-03;3.42661;1
 19.53800; 0.72000; 4.125206e-03;3.42661;1
 19.53829; 0.72333; 3.854568e-03;3.42661;1
 19.53865; 0.72667; 3.434096e-03;3.42661;1
 19.53894; 0.73000; 3.270649e-03;3.42661;1
 19.53918; 0.73333; 2.982481e-03;3.42661;1
 19.53935; 0.73667; 2.715385e-03;3.42661;1
 19.53953; 0.74000; 2.527481e-03;3.42661;1
 19.53959; 0.74333; 2.519732e-03;3.42661;1
 19.53959; 0.74667; 2.612298e-03;3.42661;1
 19.53965; 0.75000; 2.755798e-03;3.42661;1
 19.53988; 0.75333; 2.855677e-03;3.42661;1
 19.54024; 0.75667; 2.836032e-03;3.42661;1
 19.54053; 0.76000; 2.891684e-03;3.42661;1
 19.54071; 0.76333; 2.921505e-03;3.42661;1
 19.54082; 0.76667; 2.916943e-03;3.42661;1
 19.54094; 0.77000; 2.469682e-03;3.42661;1
 19.54082; 0.77333; 2.089219e-03;3.42661;1
 19.54071; 0.77667; 1.552777e-03;3.42661;1
 19.54053; 0.78000; 1.441441e-03;3.42661;1
 19.54041; 0.78333; 1.186157e-03;3.42661;1
 19.54041; 0.78667; 1.071123e-03;3.42661;1
 19.54047; 0.79000; 4.529477e-04;3.42661;1
 19.54059; 0.79333;-3.455801e-04;3.42661;1
 19.54059; 0.79667;-1.622783e-03;3.42661;1
 19.54053; 0.80000;-3.275803e-03;3.42661;1
 19.54041; 0.80333;-4.870817e-03;3.42661;1
 19.54018; 0.80667;-6.252940e-03;3.42661;1
 19.53982; 0.81000;-7.244122e-03;3.42661;1
 19.53959; 0.81333;-8.233794e-03;3.42661;1
 19.53935; 0.81667;-9.073267e-03;3.42661;1
 19.53941; 0.82000;-9.755908e-03;3.42661;1
 19.53953; 0.82333;-1.044343e-02;3.42661;1
 19.53947; 0.82667;-1.138848e-02;3.42661;1
 19.53947; 0.83000;-1.228498e-02;3.42661;1
 19.53959; 0.83333;-1.314510e-02;3.42661;1
 19.53959; 0.83667;-1.363968e-02;3.42661;1
 19.53947; 0.84000;-1.401297e-02;3.42661;1
 19.53929; 0.84333;-1.417013e-02;3.42661;1
 19.53918; 0.84667;-1.404785e-02;3.42661;1
 19.53912; 0.85000;-1.385836e-02;3.42661;1
 19.53929; 0.85333;-1.349758e-02;3.42661;1
 19.53947; 0.85667;-1.341107e-02;3.42661;1
 19.53965; 0.86000;-1.353903e-02;3.42661;1
 19.53976; 0.86333;-1.385161e-02;3.42661;1
 19.53976; 0.86667;-1.424737e-02;3.42661;1
 19.53959; 0.87000;-1.438051e-02;3.42661;1
 19.53947; 0.87333;-1.438293e-02;3.42661;1
 19.53929; 0.87667;-1.417960e-02;3.42661;1
 19.53918; 0.88000;-1.407884e-02;3.42661;1
 19.53924; 0.88333;-1.387705e-02;3.42661;1
 19.53947; 0.88667;-1.371287e-02;3.42661;1
 19.53965; 0.89000;-1.349311e-02;3.42661;1
 19.53988; 0.89333;-1.342364e-02;3.42661;1
 19.54006; 0.89667;-1.328280e-02;3.42661;1
 19.54018; 0.90000;-1.321734e-02;3.42661;1
 19.54024; 0.90333;-1.284807e-02;3.42661;1
 19.54018; 0.90667;-1.243047e-02;3.42661;1
 19.54006; 0.91000;-1.191757e-02;3.42661;1
 19.54000; 0.91333;-1.151003e-02;3.42661;1
 19.54006; 0.91667;-1.106274e-02;3.42661;1
 19.54018; 0.92000;-1.069669e-02;3.42661;1
 19.54047; 0.92333;-1.035187e-02;3.42661;1
 19.54082; 0.92667;-9.955233e-03;3.42661;1
 19.54100; 0.93000;-9.537824e-03;3.42661;1
 19.54112; 0.93333;-9.482932e-03;3.42661;1
 19.54106; 0.93667;-9.686137e-03;3.42661;1
 19.54094; 0.94000;-9.920173e-03;3.42661;1
 19.54088; 0.94333;-9.837064e-03;3.42661;1
 19.54076; 0.94667;-9.711917e-03;3.42661;1
 19.54076; 0.95000;-9.620205e-03;3.42661;1
 19.54094; 0.95333;-9.842022e-03;3.42661;1
 19.54112; 0.95667;-1.015623e-02;3.42661;1
 19.54135; 0.96000;-1.067772e-02;3.42661;1
 19.54135; 0.96333;-1.124675e-02;3.42661;1
 19.54129; 0.96667;-1.195810e-02;3.42661;1
 19.54112; 0.97000;-1.226232e-02;3.42661;1
 19.54100; 0.97333;-1.228880e-02;3.42661;1
 19.54088; 0.97667;-1.211823e-02;3.42661;1
 19.54065; 0.98000;-1.202949e-02;3.42661;1
 19.54053; 0.98333;-1.198336e-02;3.42661;1
 19.54059; 0.98667;-1.190739e-02;3.42661;1
 19.54065; 0.99000;-1.185723e-02;3.42661;1
 19.54088; 0.99333;-1.178794e-02;3.42661;1
 19.54100; 0.99667;-1.169022e-02;3.42661;1
 19.54094; 1.00000;-1.146658e-02;3.42661;1
 19.54088; 1.00333;-1.116933e-02;3.42661;1
 19.54077; 1.00667;-1.076658e-02;3.42661;1
 19.54065; 1.01000;-1.044056e-02;3.42661;1
 19.54059; 1.01333;-1.004199e-02;3.42661;1
 19.54047; 1.01667;-9.576667e-03;3.42661;1
 19.54065; 1.02000;-9.114480e-03;3.42661;1
 19.54094; 1.02333;-8.679291e-03;3.42661;1
 19.54129; 1.02667;-8.369624e-03;3.42661;1
 19.54147; 1.03000;-8.129255e-03;3.42661;1
 19.54159; 1.03333;-7.980130e-03;3.42661;1
 19.54182; 1.03667;-7.779622e-03;3.42661;1
 19.54194; 1.04000;-7.487049e-03;3.42661;1
 19.54200; 1.04333;-6.754725e-03;3.42661;1
 19.54218; 1.04667;-6.000319e-03;3.42662;1
 19.54241; 1.05000;-5.032053e-03;3.42662;1
 19.54282; 1.05333;-4.439042e-03;3.42662;1
 19.54312; 1.05667;-3.827168e-03;3.42662;1
 19.54347; 1.06000;-3.408489e-03;3.42662;1
 19.54371; 1.06333;-3.055180e-03;3.42662;1
 19.54388; 1.06667;-2.759055e-03;3.42662;1
 19.54394; 1.07000;-2.455983e-03;3.42662;1
 19.54406; 1.07333;-2.153629e-03;3.42662;1
 19.54418; 1.07667;-1.716608e-03;3.42662;1
 19.54418; 1.08000;-1.382798e-03;3.42662;1
 19.54429; 1.08333;-1.087340e-03;3.42662;1
 19.54435; 1.08667;-9.656921e-04;3.42662;1
 19.54459; 1.09000;-8.260770e-04;3.42662;1
 19.54471; 1.09333;-6.650154e-04;3.42662;1
 19.54476; 1.09667;-8.242229e-04;3.42662;1
 19.54476; 1.10000;-1.108026e-03;3.42662;1
 19.54471; 1.10333;-1.366903e-03;3.42662;1
 19.54465; 1.10667;-1.426409e-03;3.42662;1
 19.54447; 1.11000;-1.416650e-03;3.42662;1
 19.54453; 1.11333;-1.604574e-03;3.42662;1
 19.54465; 1.11667;-1.736981e-03;3.42662;1
 19.54482; 1.12000;-1.941821e-03;3.42662;1
 19.54488; 1.12333;-2.098383e-03;3.42662;1
 19.54500; 1.12667;-2.502083e-03;3.42662;1
 19.54500; 1.13000;-3.051950e-03;3.42662;1
 19.54494; 1.13333;-3.703727e-03;3.42662;1
 19.54488; 1.13667;-4.079242e-03;3.42662;1
 19.54476; 1.14000;-4.343974e-03;3.42662;1
 19.54476; 1.14333;-4.559594e-03;3.42662;1
 19.54476; 1.14667;-4.853917e-03;3.42662;1
 19.54482; 1.15000;-5.165020e-03;3.42662;1
 19.54500; 1.15333;-5.436260e-03;3.42662;1
 19.54518; 1.15667;-5.752311e-03;3.42662;1
 19.54535; 1.16000;-6.142866e-03;3.42662;1
 19.54541; 1.16333;-6.542660e-03;3.42662;1
 19.54547; 1.16667;-6.857065e-03;3.42662;1
 19.54547; 1.17000;-7.033230e-03;3.42662;1
 19.54524; 1.17333;-7.146639e-03;3.42662;1
 19.54518; 1.17667;-7.245465e-03;3.42662;1
 19.54524; 1.18000;-7.227883e-03;3.42662;1
 19.54535; 1.18333;-7.130473e-03;3.42662;1
 19.54559; 1.18667;-7.068144e-03;3.42662;1
 19.54582; 1.19000;-7.085090e-03;3.42662;1
 19.54606; 1.19333;-7.309782e-03;3.42662;1
 19.54624; 1.19667;-7.497372e-03;3.42662;1
 19.54635; 1.20000;-7.636987e-03;3.42662;1
 19.54635; 1.20333;-7.644538e-03;3.42662;1
 19.54641; 1.20667;-7.732730e-03;3.42662;1
 19.54647; 1.21000;-7.675911e-03;3.42662;1
 19.54676; 1.21333;-7.465821e-03;3.42662;1
 19.54694; 1.21667;-7.278230e-03;3.42662;1
 19.54718; 1.22000;-7.253721e-03;3.42662;1
 19.54741; 1.22333;-7.350088e-03;3.42662;1
 19.54753; 1.22667;-7.389606e-03;3.42662;1
 19.54771; 1.23000;-7.483255e-03;3.42662;1
 19.54765; 1.23333;-7.556292e-03;3.42662;1
 19.54765; 1.23667;-7.631589e-03;3.42662;1
 19.54765; 1.24000;-7.652910e-03;3.42662;1
 19.54759; 1.24333;-7.580426e-03;3.42662;1
 19.54765; 1.24667;-7.538158e-03;3.42662;1
 19.54782; 1.25000;-7.657815e-03;3.42662;1
 19.54794; 1.25333;-8.010977e-03;3.42662;1
 19.54806; 1.25667;-8.402043e-03;3.42662;1
 19.54812; 1.26000;-8.927619e-03;3.42662;1
 19.54812; 1.26333;-9.562032e-03;3.42662;1
 19.54794; 1.26667;-1.014664e-02;3.42662;1
 19.54777; 1.27000;-1.053754e-02;3.42662;1
 19.54753; 1.27333;-1.082149e-02;3.42662;1
 19.54735; 1.27667;-1.108515e-02;3.42662;1
 19.54735; 1.28000;-1.139589e-02;3.42662;1
 19.54741; 1.28333;-1.173625e-02;3.42662;1
 19.54747; 1.28667;-1.215261e-02;3.42662;1
 19.54759; 1.29000;-1.263065e-02;3.42662;1
 19.54759; 1.29333;-1.308800e-02;3.42662;1
 19.54759; 1.29667;-1.350422e-02;3.42662;1
 19.54759; 1.30000;-1.377166e-02;3.42662;1
 19.54729; 1.30333;-1.399855e-02;3.42662;1
 19.54706; 1.30667;-1.421890e-02;3.42662;1
 19.54700; 1.31000;-1.436690e-02;3.42662;1
 19.54712; 1.31333;-1.442042e-02;3.42662;1
 19.54729; 1.31667;-1.444927e-02;3.42662;1
 19.54747; 1.32000;-1.450160e-02;3.42662;1
 19.54771; 1.32333;-1.462961e-02;3.42662;1
 19.54771; 1.32667;-1.476942e-02;3.42662;1
 19.54788; 1.33000;-1.487985e-02;3.42662;1
 19.54788; 1.33333;-1.487710e-02;3.42662;1
 19.54777; 1.33667;-1.480087e-02;3.42662;1
 19.54765; 1.34000;-1.467095e-02;3.42662;1
 19.54777; 1.34333;-1.452267e-02;3.42662;1
 19.54794; 1.34667;-1.434422e-02;3.42662;1
 19.54818; 1.35000;-1.426816e-02;3.42662;1
 19.54841; 1.35333;-1.429760e-02;3.42662;1
 19.54853; 1.35667;-1.441109e-02;3.42662;1
 19.54882; 1.36000;-1.459446e-02;3.42662;1
 19.54882; 1.36333;-1.476735e-02;3.42662;1
 19.54871; 1.36667;-1.499145e-02;3.42662;1
 19.54841; 1.37000;-1.524583e-02;3.42662;1
 19.54824; 1.37333;-1.544531e-02;3.42662;1
 19.54800; 1.37667;-1.562955e-02;3.42662;1
 19.54794; 1.38000;-1.577909e-02;3.42662;1
 19.54800; 1.38333;-1.614272e-02;3.42662;1
 19.54794; 1.38667;-1.658654e-02;3.42662;1
 19.54794; 1.39000;-1.711354e-02;3.42662;1
 19.54782; 1.39333;-1.771041e-02;3.42662;1
 19.54765; 1.39667;-1.844622e-02;3.42662;1
 19.54724; 1.40000;-1.923746e-02;3.42662;1
 19.54688; 1.40333;-1.999399e-02;3.42662;1
 19.54647; 1.40667;-2.052072e-02;3.42662;1
 19.54618; 1.41000;-2.104355e-02;3.42662;1
 19.54606; 1.41333;-2.147997e-02;3.42662;1
 19.54582; 1.41667;-2.202993e-02;3.42662;1
 19.54576; 1.42000;-2.249704e-02;3.42662;1
 19.54576; 1.42333;-2.335868e-02;3.42662;1
 19.54559; 1.42667;-2.442222e-02;3.42662;1
 19.54529; 1.43000;-2.587743e-02;3.42662;1
 19.54506; 1.43333;-2.701513e-02;3.42662;1
 19.54476; 1.43667;-2.802589e-02;3.42662;1
 19.54447; 1.44000;-2.874535e-02;3.42662;1
 19.54424; 1.44333;-2.919282e-02;3.42662;1
 19.54400; 1.44667;-2.965665e-02;3.42662;1
 19.54400; 1.45000;-3.008860e-02;3.42662;1
 19.54406; 1.45333;-3.088190e-02;3.42662;1
 19.54412; 1.45667;-3.171518e-02;3.42662;1
 19.54400; 1.46000;-3.253729e-02;3.42662;1
 19.54388; 1.46333;-3.303795e-02;3.42662;1
 19.54371; 1.46667;-3.318999e-02;3.42662;1
 19.54347; 1.47000;-3.314839e-02;3.42662;1
 19.54335; 1.47333;-3.306510e-02;3.42662;1
 19.54323; 1.47667;-3.301098e-02;3.42662;1
 19.54329; 1.48000;-3.280345e-02;3.42662;1
 19.54365; 1.48333;-3.251436e-02;3.42662;1
 19.54388; 1.48667;-3.210176e-02;3.42662;1
 19.54412; 1.49000;-3.170880e-02;3.42662;1
 19.54418; 1.49333;-3.134103e-02;3.42662;1
 19.54424; 1.49667;-3.083381e-02;3.42662;1
 19.54429; 1.50000;-3.029096e-02;3.42662;1
 19.54429; 1.50333;-2.957763e-02;3.42662;1
 19.54424; 1.50667;-2.843921e-02;3.42662;1
 19.54435; 1.51000;-2.685462e-02;3.42662;1
 19.54465; 1.51333;-2.522215e-02;3.42662;1
 19.54494; 1.51667;-2.387683e-02;3.42662;1
 19.54535; 1.52000;-2.281956e-02;3.42662;1
 19.54571; 1.52333;-2.174616e-02;3.42662;1
 19.54594; 1.52667;-2.077101e-02;3.42662;1
 19.54618; 1.53000;-1.963855e-02;3.42662;1
 19.54629; 1.53333;-1.838139e-02;3.42662;1
 19.54618; 1.53667;-1.697242e-02;3.42662;1
 19.54618; 1.54000;-1.535458e-02;3.42662;1
 19.54629; 1.54333;-1.366164e-02;3.42662;1
 19.54647; 1.54667;-1.212903e-02;3.42662;1
 19.54671; 1.55000;-1.101057e-02;3.42662;1
 19.54694; 1.55333;-1.013031e-02;3.42662;1
 19.54718; 1.55667;-9.474739e-03;3.42662;1
